""	"SYM"	"MKCapRate.real"	"acumul.real"	"ClaseMKCap.real"
"938"	"MAD*"	2.32428424305139e-11	0.99999999996798	"BC"
"939"	"MUDRA"	1.58946649126991e-11	0.999999999983874	"BC"
"940"	"GNJ"	7.39286740125541e-12	0.999999999991267	"BC"
"941"	"HEX"	5.63299531638656e-12	0.9999999999969	"BC"
"942"	"ETBT"	1.59050149270609e-12	0.999999999998491	"BC"
"943"	"WGC"	9.17366130086981e-13	0.999999999999408	"BC"
"944"	"XMO"	5.91917321348915e-13	1	"BC"
"945"	"RIPT"	1.3508690887618e-16	1	"BC"
"946"	"007"	0	1	"BC"
"947"	"2015"	0	1	"BC"
"948"	"2BACCO"	0	1	"BC"
"949"	"2GIVE"	0	1	"BC"
"950"	"32BIT"	0	1	"BC"
"951"	"365"	0	1	"BC"
"952"	"404"	0	1	"BC"
"953"	"611"	0	1	"BC"
"954"	"ACC*"	0	1	"BC"
"955"	"ACES"	0	1	"BC"
"956"	"ACID"	0	1	"BC"
"957"	"ACN"	0	1	"BC"
"958"	"ACOIN"	0	1	"BC"
"959"	"ADX"	0	1	"BC"
"960"	"AEC"	0	1	"BC"
"961"	"AEON"	0	1	"BC"
"962"	"AERO"	0	1	"BC"
"963"	"AGS"	0	1	"BC"
"964"	"AHT"	0	1	"BC"
"965"	"AIB"	0	1	"BC"
"966"	"ALC"	0	1	"BC"
"967"	"ALEX"	0	1	"BC"
"968"	"ALF"	0	1	"BC"
"969"	"ALN"	0	1	"BC"
"970"	"ALT"	0	1	"BC"
"971"	"ALTCOM"	0	1	"BC"
"972"	"AM"	0	1	"BC"
"973"	"AMBER"	0	1	"BC"
"974"	"AMC"	0	1	"BC"
"975"	"AMX"	0	1	"BC"
"976"	"AMY"	0	1	"BC"
"977"	"ANAL"	0	1	"BC"
"978"	"AND"	0	1	"BC"
"979"	"ANI"	0	1	"BC"
"980"	"ANTI"	0	1	"BC"
"981"	"APEX"	0	1	"BC"
"982"	"APT"	0	1	"BC"
"983"	"AQUA"	0	1	"BC"
"984"	"ARB"	0	1	"BC"
"985"	"ARCH"	0	1	"BC"
"986"	"ARI"	0	1	"BC"
"987"	"ARM"	0	1	"BC"
"988"	"ARPA"	0	1	"BC"
"989"	"ARTE"	0	1	"BC"
"990"	"ASAFE2"	0	1	"BC"
"991"	"ASN"	0	1	"BC"
"992"	"AST*"	0	1	"BC"
"993"	"ATB"	0	1	"BC"
"994"	"ATCC"	0	1	"BC"
"995"	"ATT"	0	1	"BC"
"996"	"AUD"	0	1	"BC"
"997"	"AV"	0	1	"BC"
"998"	"AXIOM"	0	1	"BC"
"999"	"AXR"	0	1	"BC"
"1000"	"B2X"	0	1	"BC"
"1001"	"BAC"	0	1	"BC"
"1002"	"BAN"	0	1	"BC"
"1003"	"BASH"	0	1	"BC"
"1004"	"BBCC"	0	1	"BC"
"1005"	"BBR"	0	1	"BC"
"1006"	"BC"	0	1	"BC"
"1007"	"BCCOIN"	0	1	"BC"
"1008"	"BCN"	0	1	"BC"
"1009"	"BCR"	0	1	"BC"
"1010"	"BCX"	0	1	"BC"
"1011"	"BDL"	0	1	"BC"
"1012"	"BDT"	0	1	"BC"
"1013"	"BEST"	0	1	"BC"
"1014"	"BET"	0	1	"BC"
"1015"	"BHC"	0	1	"BC"
"1016"	"BILL"	0	1	"BC"
"1017"	"BIOB"	0	1	"BC"
"1018"	"BIOS"	0	1	"BC"
"1019"	"BIPC"	0	1	"BC"
"1020"	"BIT"	0	1	"BC"
"1021"	"BIT16"	0	1	"BC"
"1022"	"BITOK"	0	1	"BC"
"1023"	"BITZ"	0	1	"BC"
"1024"	"BLAS"	0	1	"BC"
"1025"	"BLAZR"	0	1	"BC"
"1026"	"BLU"	0	1	"BC"
"1027"	"BM"	0	1	"BC"
"1028"	"BNB*"	0	1	"BC"
"1029"	"BNC"	0	1	"BC"
"1030"	"BOAT"	0	1	"BC"
"1031"	"BOMB"	0	1	"BC"
"1032"	"BON"	0	1	"BC"
"1033"	"BOSON"	0	1	"BC"
"1034"	"BOSS"	0	1	"BC"
"1035"	"BQC"	0	1	"BC"
"1036"	"BRAIN"	0	1	"BC"
"1037"	"BRDD"	0	1	"BC"
"1038"	"BRONZ"	0	1	"BC"
"1039"	"BS"	0	1	"BC"
"1040"	"BSD"	0	1	"BC"
"1041"	"BST"	0	1	"BC"
"1042"	"BSTK"	0	1	"BC"
"1043"	"BT1"	0	1	"BC"
"1044"	"BT2"	0	1	"BC"
"1045"	"BTB"	0	1	"BC"
"1046"	"BTCRY"	0	1	"BC"
"1047"	"BTCS"	0	1	"BC"
"1048"	"BTE"	0	1	"BC"
"1049"	"BTLC"	0	1	"BC"
"1050"	"BTM"	0	1	"BC"
"1051"	"BTMI"	0	1	"BC"
"1052"	"BTQ"	0	1	"BC"
"1053"	"BTTF"	0	1	"BC"
"1054"	"BUK"	0	1	"BC"
"1055"	"BUN"	0	1	"BC"
"1056"	"BXC"	0	1	"BC"
"1057"	"CACH"	0	1	"BC"
"1058"	"CAID"	0	1	"BC"
"1059"	"CAIX"	0	1	"BC"
"1060"	"CALC"	0	1	"BC"
"1061"	"CAM"	0	1	"BC"
"1062"	"CANN"	0	1	"BC"
"1063"	"CAP"	0	1	"BC"
"1064"	"CBD"	0	1	"BC"
"1065"	"CCC"	0	1	"BC"
"1066"	"CCX"	0	1	"BC"
"1067"	"CDY"	0	1	"BC"
"1068"	"CETI"	0	1	"BC"
"1069"	"CF"	0	1	"BC"
"1070"	"CGA"	0	1	"BC"
"1071"	"CHA"	0	1	"BC"
"1072"	"CHAO"	0	1	"BC"
"1073"	"CHASH"	0	1	"BC"
"1074"	"CHESS"	0	1	"BC"
"1075"	"CHIEF"	0	1	"BC"
"1076"	"CHILD"	0	1	"BC"
"1077"	"CHIP"	0	1	"BC"
"1078"	"CHOOF"	0	1	"BC"
"1079"	"CIN"	0	1	"BC"
"1080"	"CINNI"	0	1	"BC"
"1081"	"CIR"	0	1	"BC"
"1082"	"CIRC"	0	1	"BC"
"1083"	"CJ"	0	1	"BC"
"1084"	"CJC"	0	1	"BC"
"1085"	"CLICK"	0	1	"BC"
"1086"	"CLINT"	0	1	"BC"
"1087"	"CLR"	0	1	"BC"
"1088"	"CLUD"	0	1	"BC"
"1089"	"CLV"	0	1	"BC"
"1090"	"CMC"	0	1	"BC"
"1091"	"CMP"	0	1	"BC"
"1092"	"CMTC"	0	1	"BC"
"1093"	"CNC"	0	1	"BC"
"1094"	"CNL"	0	1	"BC"
"1095"	"CNT"	0	1	"BC"
"1096"	"COC"	0	1	"BC"
"1097"	"COLX"	0	1	"BC"
"1098"	"COMM"	0	1	"BC"
"1099"	"COOL"	0	1	"BC"
"1100"	"COR"	0	1	"BC"
"1101"	"CORAL"	0	1	"BC"
"1102"	"COX"	0	1	"BC"
"1103"	"CPN"	0	1	"BC"
"1104"	"CQST"	0	1	"BC"
"1105"	"CRAB"	0	1	"BC"
"1106"	"CRACK"	0	1	"BC"
"1107"	"CRAFT"	0	1	"BC"
"1108"	"CRAIG"	0	1	"BC"
"1109"	"CRE"	0	1	"BC"
"1110"	"CREA"	0	1	"BC"
"1111"	"CRPS"	0	1	"BC"
"1112"	"CRTM"	0	1	"BC"
"1113"	"CRX"	0	1	"BC"
"1114"	"CS"	0	1	"BC"
"1115"	"CSH"	0	1	"BC"
"1116"	"CSMIC"	0	1	"BC"
"1117"	"CST"	0	1	"BC"
"1118"	"CTIC"	0	1	"BC"
"1119"	"CTT"	0	1	"BC"
"1120"	"CTX"	0	1	"BC"
"1121"	"CUBE"	0	1	"BC"
"1122"	"CWXT"	0	1	"BC"
"1123"	"CXC"	0	1	"BC"
"1124"	"CYC"	0	1	"BC"
"1125"	"CYG"	0	1	"BC"
"1126"	"CZC"	0	1	"BC"
"1127"	"DAI"	0	1	"BC"
"1128"	"DANK"	0	1	"BC"
"1129"	"DARK"	0	1	"BC"
"1130"	"DB"	0	1	"BC"
"1131"	"DBG"	0	1	"BC"
"1132"	"DBTC"	0	1	"BC"
"1133"	"DCC"	0	1	"BC"
"1134"	"DCK"	0	1	"BC"
"1135"	"DCRE"	0	1	"BC"
"1136"	"DEM"	0	1	"BC"
"1137"	"DES"	0	1	"BC"
"1138"	"DETH"	0	1	"BC"
"1139"	"DEUR"	0	1	"BC"
"1140"	"DGDC"	0	1	"BC"
"1141"	"DGMS"	0	1	"BC"
"1142"	"DGORE"	0	1	"BC"
"1143"	"DGPT"	0	1	"BC"
"1144"	"DIM"	0	1	"BC"
"1145"	"DIME"	0	1	"BC"
"1146"	"DISK"	0	1	"BC"
"1147"	"DKC"	0	1	"BC"
"1148"	"DLISK"	0	1	"BC"
"1149"	"DOGED"	0	1	"BC"
"1150"	"DOGETH"	0	1	"BC"
"1151"	"DON"	0	1	"BC"
"1152"	"DP"	0	1	"BC"
"1153"	"DPAY"	0	1	"BC"
"1154"	"DRA"	0	1	"BC"
"1155"	"DRKC"	0	1	"BC"
"1156"	"DRKT"	0	1	"BC"
"1157"	"DRM8"	0	1	"BC"
"1158"	"DRPU"	0	1	"BC"
"1159"	"DRZ"	0	1	"BC"
"1160"	"DSB"	0	1	"BC"
"1161"	"DT"	0	1	"BC"
"1162"	"DTC*"	0	1	"BC"
"1163"	"DTR"	0	1	"BC"
"1164"	"DUB"	0	1	"BC"
"1165"	"DUCK"	0	1	"BC"
"1166"	"DUO"	0	1	"BC"
"1167"	"DUX"	0	1	"BC"
"1168"	"EAGS"	0	1	"BC"
"1169"	"EBS"	0	1	"BC"
"1170"	"EDC"	0	1	"BC"
"1171"	"EDDIE"	0	1	"BC"
"1172"	"EDGE"	0	1	"BC"
"1173"	"EFL"	0	1	"BC"
"1174"	"EFYT"	0	1	"BC"
"1175"	"EGG"	0	1	"BC"
"1176"	"EGO"	0	1	"BC"
"1177"	"EKN"	0	1	"BC"
"1178"	"ELC"	0	1	"BC"
"1179"	"ELS"	0	1	"BC"
"1180"	"EMPC"	0	1	"BC"
"1181"	"ENE"	0	1	"BC"
"1182"	"ENTER"	0	1	"BC"
"1183"	"EOC"	0	1	"BC"
"1184"	"EPY"	0	1	"BC"
"1185"	"EQM"	0	1	"BC"
"1186"	"EQUAL"	0	1	"BC"
"1187"	"ERR"	0	1	"BC"
"1188"	"ERY"	0	1	"BC"
"1189"	"ETHS"	0	1	"BC"
"1190"	"EVENT"	0	1	"BC"
"1191"	"EVIL"	0	1	"BC"
"1192"	"EXB"	0	1	"BC"
"1193"	"EXE"	0	1	"BC"
"1194"	"EXIT"	0	1	"BC"
"1195"	"EZC"	0	1	"BC"
"1196"	"F16"	0	1	"BC"
"1197"	"FAME"	0	1	"BC"
"1198"	"FAZZ"	0	1	"BC"
"1199"	"FC2"	0	1	"BC"
"1200"	"FCN"	0	1	"BC"
"1201"	"FCS"	0	1	"BC"
"1202"	"FFC"	0	1	"BC"
"1203"	"FGZ"	0	1	"BC"
"1204"	"FIBRE"	0	1	"BC"
"1205"	"FIRE"	0	1	"BC"
"1206"	"FIRST"	0	1	"BC"
"1207"	"FIST"	0	1	"BC"
"1208"	"FIT"	0	1	"BC"
"1209"	"FJC"	0	1	"BC"
"1210"	"FLEX"	0	1	"BC"
"1211"	"FLX"	0	1	"BC"
"1212"	"FNL"	0	1	"BC"
"1213"	"FNX"	0	1	"BC"
"1214"	"FONZ"	0	1	"BC"
"1215"	"FOREX"	0	1	"BC"
"1216"	"FORK"	0	1	"BC"
"1217"	"FPC"	0	1	"BC"
"1218"	"FRAC"	0	1	"BC"
"1219"	"FRC"	0	1	"BC"
"1220"	"FRWC"	0	1	"BC"
"1221"	"FST"	0	1	"BC"
"1222"	"FTP"	0	1	"BC"
"1223"	"FUNK"	0	1	"BC"
"1224"	"FUTC"	0	1	"BC"
"1225"	"FUZZ"	0	1	"BC"
"1226"	"FX"	0	1	"BC"
"1227"	"GAIA"	0	1	"BC"
"1228"	"GBIT"	0	1	"BC"
"1229"	"GBRC"	0	1	"BC"
"1230"	"GBT"	0	1	"BC"
"1231"	"GCC"	0	1	"BC"
"1232"	"GHC"	0	1	"BC"
"1233"	"GHOUL"	0	1	"BC"
"1234"	"GIFT"	0	1	"BC"
"1235"	"GIG"	0	1	"BC"
"1236"	"GIVE"	0	1	"BC"
"1237"	"GIZ"	0	1	"BC"
"1238"	"GLOBE"	0	1	"BC"
"1239"	"GLX"	0	1	"BC"
"1240"	"GLYPH"	0	1	"BC"
"1241"	"GMC"	0	1	"BC"
"1242"	"GML"	0	1	"BC"
"1243"	"GMX"	0	1	"BC"
"1244"	"GOAT"	0	1	"BC"
"1245"	"GOOD"	0	1	"BC"
"1246"	"GOON"	0	1	"BC"
"1247"	"GOT"	0	1	"BC"
"1248"	"GOTX"	0	1	"BC"
"1249"	"GPL"	0	1	"BC"
"1250"	"GRAM"	0	1	"BC"
"1251"	"GRAV"	0	1	"BC"
"1252"	"GREXIT"	0	1	"BC"
"1253"	"GRM"	0	1	"BC"
"1254"	"GROW"	0	1	"BC"
"1255"	"GSM"	0	1	"BC"
"1256"	"GSX"	0	1	"BC"
"1257"	"GSY"	0	1	"BC"
"1258"	"GUE"	0	1	"BC"
"1259"	"GUN"	0	1	"BC"
"1260"	"GXC"	0	1	"BC"
"1261"	"GXC*"	0	1	"BC"
"1262"	"HAL"	0	1	"BC"
"1263"	"HAMS"	0	1	"BC"
"1264"	"HAZE"	0	1	"BC"
"1265"	"HCC"	0	1	"BC"
"1266"	"HILL"	0	1	"BC"
"1267"	"HKG"	0	1	"BC"
"1268"	"HMP"	0	1	"BC"
"1269"	"HNC"	0	1	"BC"
"1270"	"HONEY"	0	1	"BC"
"1271"	"HSP"	0	1	"BC"
"1272"	"HUC"	0	1	"BC"
"1273"	"HUGE"	0	1	"BC"
"1274"	"HUSH"	0	1	"BC"
"1275"	"HVC"	0	1	"BC"
"1276"	"HVCO"	0	1	"BC"
"1277"	"HZT"	0	1	"BC"
"1278"	"ICASH"	0	1	"BC"
"1279"	"ICB"	0	1	"BC"
"1280"	"ICOB"	0	1	"BC"
"1281"	"ICON"	0	1	"BC"
"1282"	"IEC"	0	1	"BC"
"1283"	"ILT"	0	1	"BC"
"1284"	"IML"	0	1	"BC"
"1285"	"IMPS"	0	1	"BC"
"1286"	"IN"	0	1	"BC"
"1287"	"INC"	0	1	"BC"
"1288"	"INFX"	0	1	"BC"
"1289"	"INV"	0	1	"BC"
"1290"	"IPC"	0	1	"BC"
"1291"	"IVZ"	0	1	"BC"
"1292"	"IW"	0	1	"BC"
"1293"	"IWT"	0	1	"BC"
"1294"	"JANE"	0	1	"BC"
"1295"	"JBS"	0	1	"BC"
"1296"	"JIF"	0	1	"BC"
"1297"	"JIO"	0	1	"BC"
"1298"	"JKC"	0	1	"BC"
"1299"	"JNS"	0	1	"BC"
"1300"	"JOBS"	0	1	"BC"
"1301"	"JOK"	0	1	"BC"
"1302"	"JUDGE"	0	1	"BC"
"1303"	"JWL"	0	1	"BC"
"1304"	"KARMA"	0	1	"BC"
"1305"	"KAT"	0	1	"BC"
"1306"	"KC"	0	1	"BC"
"1307"	"KDC"	0	1	"BC"
"1308"	"KRAK"	0	1	"BC"
"1309"	"KRC"	0	1	"BC"
"1310"	"KTK"	0	1	"BC"
"1311"	"LAB"	0	1	"BC"
"1312"	"LANA"	0	1	"BC"
"1313"	"LAT"	0	1	"BC"
"1314"	"LAZ"	0	1	"BC"
"1315"	"LBC"	0	1	"BC"
"1316"	"LBTC"	0	1	"BC"
"1317"	"LEAF"	0	1	"BC"
"1318"	"LEMON"	0	1	"BC"
"1319"	"LENIN"	0	1	"BC"
"1320"	"LEPEN"	0	1	"BC"
"1321"	"LFC"	0	1	"BC"
"1322"	"LGBTQ"	0	1	"BC"
"1323"	"LIMX"	0	1	"BC"
"1324"	"LIV"	0	1	"BC"
"1325"	"LK7"	0	1	"BC"
"1326"	"LMC"	0	1	"BC"
"1327"	"LOC"	0	1	"BC"
"1328"	"LOG"	0	1	"BC"
"1329"	"LOOK"	0	1	"BC"
"1330"	"LQD"	0	1	"BC"
"1331"	"LSD"	0	1	"BC"
"1332"	"LTCD"	0	1	"BC"
"1333"	"LTCX"	0	1	"BC"
"1334"	"LTD"	0	1	"BC"
"1335"	"LTE"	0	1	"BC"
"1336"	"LTH"	0	1	"BC"
"1337"	"LTS"	0	1	"BC"
"1338"	"LUCKY"	0	1	"BC"
"1339"	"LUX"	0	1	"BC"
"1340"	"LUX*"	0	1	"BC"
"1341"	"LVG"	0	1	"BC"
"1342"	"LXC"	0	1	"BC"
"1343"	"LYB"	0	1	"BC"
"1344"	"LYC"	0	1	"BC"
"1345"	"M1"	0	1	"BC"
"1346"	"MAC"	0	1	"BC"
"1347"	"MAN"	0	1	"BC"
"1348"	"MAPC"	0	1	"BC"
"1349"	"MARV"	0	1	"BC"
"1350"	"MARX"	0	1	"BC"
"1351"	"MARYJ"	0	1	"BC"
"1352"	"MAT*"	0	1	"BC"
"1353"	"MBIT"	0	1	"BC"
"1354"	"MCAR"	0	1	"BC"
"1355"	"MDC"	0	1	"BC"
"1356"	"MDT"	0	1	"BC"
"1357"	"MET"	0	1	"BC"
"1358"	"METAL"	0	1	"BC"
"1359"	"MG"	0	1	"BC"
"1360"	"MIL"	0	1	"BC"
"1361"	"MILO"	0	1	"BC"
"1362"	"MIN"	0	1	"BC"
"1363"	"MINE"	0	1	"BC"
"1364"	"MLITE"	0	1	"BC"
"1365"	"MLS"	0	1	"BC"
"1366"	"MM"	0	1	"BC"
"1367"	"MMC"	0	1	"BC"
"1368"	"MMXIV"	0	1	"BC"
"1369"	"MMXVI"	0	1	"BC"
"1370"	"MN"	0	1	"BC"
"1371"	"MNC"	0	1	"BC"
"1372"	"MNM"	0	1	"BC"
"1373"	"MOAC"	0	1	"BC"
"1374"	"MONETA"	0	1	"BC"
"1375"	"MOOND"	0	1	"BC"
"1376"	"MOTO"	0	1	"BC"
"1377"	"MPRO"	0	1	"BC"
"1378"	"MRP"	0	1	"BC"
"1379"	"MRS"	0	1	"BC"
"1380"	"MRSA"	0	1	"BC"
"1381"	"MRY"	0	1	"BC"
"1382"	"MTR"	0	1	"BC"
"1383"	"MUSIC"	0	1	"BC"
"1384"	"MUU"	0	1	"BC"
"1385"	"MWC"	0	1	"BC"
"1386"	"MXT"	0	1	"BC"
"1387"	"MYC"	0	1	"BC"
"1388"	"N7"	0	1	"BC"
"1389"	"NAN"	0	1	"BC"
"1390"	"NANAS"	0	1	"BC"
"1391"	"NAS2"	0	1	"BC"
"1392"	"NAV"	0	1	"BC"
"1393"	"NBIT"	0	1	"BC"
"1394"	"NBL"	0	1	"BC"
"1395"	"NDOGE"	0	1	"BC"
"1396"	"NEC"	0	1	"BC"
"1397"	"NEF"	0	1	"BC"
"1398"	"NETC"	0	1	"BC"
"1399"	"NIC"	0	1	"BC"
"1400"	"NICE"	0	1	"BC"
"1401"	"NIMFA"	0	1	"BC"
"1402"	"NKT"	0	1	"BC"
"1403"	"NMB"	0	1	"BC"
"1404"	"NODE"	0	1	"BC"
"1405"	"NOO"	0	1	"BC"
"1406"	"NRB"	0	1	"BC"
"1407"	"NRC"	0	1	"BC"
"1408"	"NRS"	0	1	"BC"
"1409"	"NSR"	0	1	"BC"
"1410"	"NTC"	0	1	"BC"
"1411"	"NTCC"	0	1	"BC"
"1412"	"NTM"	0	1	"BC"
"1413"	"NUBIS"	0	1	"BC"
"1414"	"NUKE"	0	1	"BC"
"1415"	"NUM"	0	1	"BC"
"1416"	"NVC"	0	1	"BC"
"1417"	"NXE"	0	1	"BC"
"1418"	"NXTI"	0	1	"BC"
"1419"	"NXTTY"	0	1	"BC"
"1420"	"NYAN"	0	1	"BC"
"1421"	"NZC"	0	1	"BC"
"1422"	"OBS"	0	1	"BC"
"1423"	"OCEAN"	0	1	"BC"
"1424"	"ODNT"	0	1	"BC"
"1425"	"OK"	0	1	"BC"
"1426"	"OLDSF"	0	1	"BC"
"1427"	"OLYMP"	0	1	"BC"
"1428"	"OMA"	0	1	"BC"
"1429"	"OPC"	0	1	"BC"
"1430"	"OPES"	0	1	"BC"
"1431"	"OPTION"	0	1	"BC"
"1432"	"ORLY"	0	1	"BC"
"1433"	"ORO"	0	1	"BC"
"1434"	"OSC"	0	1	"BC"
"1435"	"OTX"	0	1	"BC"
"1436"	"OX"	0	1	"BC"
"1437"	"PAK"	0	1	"BC"
"1438"	"PARA"	0	1	"BC"
"1439"	"PART"	0	1	"BC"
"1440"	"PAYP"	0	1	"BC"
"1441"	"PBC"	0	1	"BC"
"1442"	"PCM"	0	1	"BC"
"1443"	"PCS"	0	1	"BC"
"1444"	"PEC"	0	1	"BC"
"1445"	"PEN*"	0	1	"BC"
"1446"	"PEX"	0	1	"BC"
"1447"	"PFR"	0	1	"BC"
"1448"	"PGL"	0	1	"BC"
"1449"	"PHO"	0	1	"BC"
"1450"	"PHS"	0	1	"BC"
"1451"	"PINKX"	0	1	"BC"
"1452"	"PIO"	0	1	"BC"
"1453"	"PKB"	0	1	"BC"
"1454"	"PLANET"	0	1	"BC"
"1455"	"PNC"	0	1	"BC"
"1456"	"PNK"	0	1	"BC"
"1457"	"POINTS"	0	1	"BC"
"1458"	"POLY"	0	1	"BC"
"1459"	"PRE"	0	1	"BC"
"1460"	"PRES"	0	1	"BC"
"1461"	"PRIME"	0	1	"BC"
"1462"	"PRM"	0	1	"BC"
"1463"	"PRT"	0	1	"BC"
"1464"	"PSEUD"	0	1	"BC"
"1465"	"PSI"	0	1	"BC"
"1466"	"PSY"	0	1	"BC"
"1467"	"PTA"	0	1	"BC"
"1468"	"PULSE"	0	1	"BC"
"1469"	"PUPA"	0	1	"BC"
"1470"	"PUT"	0	1	"BC"
"1471"	"PX"	0	1	"BC"
"1472"	"PXL"	0	1	"BC"
"1473"	"PYC"	0	1	"BC"
"1474"	"PYN"	0	1	"BC"
"1475"	"QBC"	0	1	"BC"
"1476"	"QBK"	0	1	"BC"
"1477"	"QBT"	0	1	"BC"
"1478"	"QCN"	0	1	"BC"
"1479"	"QRK"	0	1	"BC"
"1480"	"QSLV"	0	1	"BC"
"1481"	"QTZ"	0	1	"BC"
"1482"	"QWARK"	0	1	"BC"
"1483"	"RAC"	0	1	"BC"
"1484"	"RADI"	0	1	"BC"
"1485"	"RATIO"	0	1	"BC"
"1486"	"RBIES"	0	1	"BC"
"1487"	"RBIT"	0	1	"BC"
"1488"	"RBR"	0	1	"BC"
"1489"	"RCN*"	0	1	"BC"
"1490"	"RCX"	0	1	"BC"
"1491"	"REE"	0	1	"BC"
"1492"	"RGC"	0	1	"BC"
"1493"	"RIC"	0	1	"BC"
"1494"	"RICE"	0	1	"BC"
"1495"	"RIDE"	0	1	"BC"
"1496"	"RING"	0	1	"BC"
"1497"	"RIPO"	0	1	"BC"
"1498"	"RKC"	0	1	"BC"
"1499"	"RNC"	0	1	"BC"
"1500"	"RNS"	0	1	"BC"
"1501"	"ROS"	0	1	"BC"
"1502"	"RRT"	0	1	"BC"
"1503"	"RSC"	0	1	"BC"
"1504"	"RT2"	0	1	"BC"
"1505"	"RUBIT"	0	1	"BC"
"1506"	"RUPX"	0	1	"BC"
"1507"	"RUST"	0	1	"BC"
"1508"	"RYC"	0	1	"BC"
"1509"	"RYCN"	0	1	"BC"
"1510"	"RZR"	0	1	"BC"
"1511"	"S8C"	0	1	"BC"
"1512"	"SAND"	0	1	"BC"
"1513"	"SAR*"	0	1	"BC"
"1514"	"SAT2"	0	1	"BC"
"1515"	"SBTC"	0	1	"BC"
"1516"	"SCASH"	0	1	"BC"
"1517"	"SCOOBY"	0	1	"BC"
"1518"	"SCRPT"	0	1	"BC"
"1519"	"SCRT"	0	1	"BC"
"1520"	"SCT"	0	1	"BC"
"1521"	"SDAO"	0	1	"BC"
"1522"	"SEC"	0	1	"BC"
"1523"	"SEEDS"	0	1	"BC"
"1524"	"SEL"	0	1	"BC"
"1525"	"SEN"	0	1	"BC"
"1526"	"SEND"	0	1	"BC"
"1527"	"SFC"	0	1	"BC"
"1528"	"SFR"	0	1	"BC"
"1529"	"SFT"	0	1	"BC"
"1530"	"SGR"	0	1	"BC"
"1531"	"SHA"	0	1	"BC"
"1532"	"SHADE"	0	1	"BC"
"1533"	"SHLD"	0	1	"BC"
"1534"	"SHORTY"	0	1	"BC"
"1535"	"SHREK"	0	1	"BC"
"1536"	"SILK"	0	1	"BC"
"1537"	"SISA"	0	1	"BC"
"1538"	"SKB"	0	1	"BC"
"1539"	"SKC"	0	1	"BC"
"1540"	"SKR"	0	1	"BC"
"1541"	"SKULL"	0	1	"BC"
"1542"	"SLG"	0	1	"BC"
"1543"	"SLM"	0	1	"BC"
"1544"	"SMAC"	0	1	"BC"
"1545"	"SMF"	0	1	"BC"
"1546"	"SMSR"	0	1	"BC"
"1547"	"SOLE"	0	1	"BC"
"1548"	"SOUL"	0	1	"BC"
"1549"	"SP"	0	1	"BC"
"1550"	"SPA"	0	1	"BC"
"1551"	"SPC"	0	1	"BC"
"1552"	"SPEC"	0	1	"BC"
"1553"	"SPKTR"	0	1	"BC"
"1554"	"SPM"	0	1	"BC"
"1555"	"SPORT"	0	1	"BC"
"1556"	"SPOTS"	0	1	"BC"
"1557"	"SPRTS"	0	1	"BC"
"1558"	"SPT"	0	1	"BC"
"1559"	"SPX"	0	1	"BC"
"1560"	"SRC"	0	1	"BC"
"1561"	"SSD"	0	1	"BC"
"1562"	"SSTC"	0	1	"BC"
"1563"	"SSV"	0	1	"BC"
"1564"	"STA"	0	1	"BC"
"1565"	"STA*"	0	1	"BC"
"1566"	"STALIN"	0	1	"BC"
"1567"	"STAR*"	0	1	"BC"
"1568"	"STAX"	0	1	"BC"
"1569"	"STEPS"	0	1	"BC"
"1570"	"STHR"	0	1	"BC"
"1571"	"STN"	0	1	"BC"
"1572"	"STO"	0	1	"BC"
"1573"	"STR*"	0	1	"BC"
"1574"	"SUB*"	0	1	"BC"
"1575"	"SUP"	0	1	"BC"
"1576"	"SWEET"	0	1	"BC"
"1577"	"SYNX"	0	1	"BC"
"1578"	"TAB"	0	1	"BC"
"1579"	"TAG"	0	1	"BC"
"1580"	"TAJ"	0	1	"BC"
"1581"	"TAK"	0	1	"BC"
"1582"	"TAM"	0	1	"BC"
"1583"	"TAP"	0	1	"BC"
"1584"	"TBCX"	0	1	"BC"
"1585"	"TCR"	0	1	"BC"
"1586"	"TCX"	0	1	"BC"
"1587"	"TDFB"	0	1	"BC"
"1588"	"TEC"	0	1	"BC"
"1589"	"TECH"	0	1	"BC"
"1590"	"TEK"	0	1	"BC"
"1591"	"TELL"	0	1	"BC"
"1592"	"TESLA"	0	1	"BC"
"1593"	"THC"	0	1	"BC"
"1594"	"THNX"	0	1	"BC"
"1595"	"THS"	0	1	"BC"
"1596"	"TIA"	0	1	"BC"
"1597"	"TIC"	0	1	"BC"
"1598"	"TIPS"	0	1	"BC"
"1599"	"TKN*"	0	1	"BC"
"1600"	"TMC"	0	1	"BC"
"1601"	"TME"	0	1	"BC"
"1602"	"TOA"	0	1	"BC"
"1603"	"TODAY"	0	1	"BC"
"1604"	"TOM"	0	1	"BC"
"1605"	"TOT"	0	1	"BC"
"1606"	"TPG"	0	1	"BC"
"1607"	"TRA"	0	1	"BC"
"1608"	"TREE"	0	1	"BC"
"1609"	"TRICK"	0	1	"BC"
"1610"	"TSE"	0	1	"BC"
"1611"	"TTC"	0	1	"BC"
"1612"	"TUR"	0	1	"BC"
"1613"	"TWIST"	0	1	"BC"
"1614"	"TWLV"	0	1	"BC"
"1615"	"UBC"	0	1	"BC"
"1616"	"UBIQ"	0	1	"BC"
"1617"	"UFO"	0	1	"BC"
"1618"	"UNAT"	0	1	"BC"
"1619"	"UNF"	0	1	"BC"
"1620"	"UNIQ"	0	1	"BC"
