""	"SYM"	"MKCapRate"	"acumul"	"ClaseMKCaProxy"
"1"	"BTC"	0.460809379791603	0.460809379791603	"AC"
"2"	"ETH"	0.165632399552532	0.626441779344135	"AC"
"3"	"EOS"	0.0400851012936174	0.666526880637753	"AC"
"4"	"BCH"	0.035396348854544	0.701923229492297	"AC"
"5"	"XRP"	0.0337926007331825	0.735715830225479	"AC"
"6"	"LTC"	0.0283309643167271	0.764046794542206	"AC"
"7"	"ICX"	0.0125804440005814	0.776627238542788	"AC"
"8"	"HSR"	0.0114792493324326	0.78810648787522	"AC"
"9"	"ETC"	0.010541066078656	0.798647553953876	"AC"
"10"	"IOT"	0.00945451513918597	0.808102069093062	"BC"
"11"	"QTUM"	0.00727326152856687	0.815375330621629	"BC"
"12"	"NEO"	0.00700900313289292	0.822384333754522	"BC"
"13"	"LSK"	0.00571758292899033	0.828101916683512	"BC"
"14"	"XVG"	0.00568419728988822	0.833786113973401	"BC"
"15"	"BTM*"	0.00528604964120959	0.83907216361461	"BC"
"16"	"MCO"	0.00501243701864983	0.84408460063326	"BC"
"17"	"XMR"	0.00441590031657469	0.848500500949835	"BC"
"18"	"ZEC"	0.00427806639615334	0.852778567345988	"BC"
"19"	"DASH"	0.00356147528271847	0.856340042628706	"BC"
"20"	"SC"	0.00343060250947506	0.859770645138181	"BC"
"21"	"STRAT"	0.00328625693014153	0.863056902068323	"BC"
"22"	"BCN"	0.00300972192196496	0.866066623990288	"BC"
"23"	"SNT"	0.00300545634942587	0.869072080339714	"BC"
"24"	"ARN"	0.00278338048560483	0.871855460825319	"BC"
"25"	"WTC"	0.00267897747701109	0.87453443830233	"BC"
"26"	"GNT"	0.00266866578682431	0.877203104089154	"BC"
"27"	"NAS"	0.00263755470967181	0.879840658798826	"BC"
"28"	"DGB"	0.00261059218850499	0.882451250987331	"BC"
"29"	"XLM"	0.00236971996654954	0.88482097095388	"BC"
"30"	"BCD"	0.00236446451070641	0.887185435464587	"BC"
"31"	"BAT"	0.00231161531178574	0.889497050776373	"BC"
"32"	"RDD"	0.00223528507504316	0.891732335851416	"BC"
"33"	"MANA"	0.00220964138600795	0.893941977237424	"BC"
"34"	"GVT"	0.00217238228993771	0.896114359527361	"BC"
"35"	"CVC"	0.0021195617472543	0.898233921274616	"BC"
"36"	"NULS"	0.00204117455444436	0.90027509582906	"BC"
"37"	"SALT"	0.00193708660530711	0.902212182434367	"BC"
"38"	"GXS"	0.00190994355672778	0.904122125991095	"BC"
"39"	"ENG"	0.00188200490828317	0.906004130899378	"BC"
"40"	"POWR"	0.00183817027251724	0.907842301171895	"BC"
"41"	"KNC"	0.00181277019160898	0.909655071363504	"BC"
"42"	"SWFTC"	0.00179898100551827	0.911454052369023	"BC"
"43"	"RCN"	0.00175831112898093	0.913212363498003	"BC"
"44"	"PAY"	0.00175336948947624	0.91496573298748	"BC"
"45"	"VIB"	0.00174113421817692	0.916706867205657	"BC"
"46"	"MTL"	0.00171948882269318	0.91842635602835	"BC"
"47"	"OMG"	0.00171265918364227	0.920139015211992	"BC"
"48"	"USDT"	0.00168840878908082	0.921827424001073	"BC"
"49"	"SRN"	0.00159480590423718	0.92342222990531	"BC"
"50"	"GAS"	0.00151523736643342	0.924937467271744	"BC"
"51"	"LINK"	0.00146318777632626	0.92640065504807	"BC"
"52"	"XDN"	0.00140476258206299	0.927805417630133	"BC"
"53"	"STEEM"	0.00137647126661423	0.929181888896747	"BC"
"54"	"ADX"	0.00137282299897869	0.930554711895726	"BC"
"55"	"OCN"	0.00135371414074852	0.931908426036474	"BC"
"56"	"NXT"	0.00134918628750276	0.933257612323977	"BC"
"57"	"ARDR"	0.00133022932195505	0.934587841645932	"BC"
"58"	"LUN"	0.00130436952824247	0.935892211174175	"BC"
"59"	"DCR"	0.00118995013667563	0.93708216131085	"BC"
"60"	"BTG"	0.00118904582635033	0.9382712071372	"BC"
"61"	"SUB"	0.00112093970172881	0.939392146838929	"BC"
"62"	"BCPT"	0.00110543672467933	0.940497583563609	"BC"
"63"	"PPT"	0.00109793229619245	0.941595515859801	"BC"
"64"	"STORJ"	0.00104089960923822	0.942636415469039	"BC"
"65"	"POE"	0.00101143048458476	0.943647845953624	"BC"
"66"	"NXS"	0.000942480463455488	0.94459032641708	"BC"
"67"	"AE"	0.000938595719491463	0.945528922136571	"BC"
"68"	"WINGS"	0.000924956111904952	0.946453878248476	"BC"
"69"	"FCT"	0.000903164368303412	0.947357042616779	"BC"
"70"	"MAID"	0.000894363423589904	0.948251406040369	"BC"
"71"	"SYS"	0.00089067395239735	0.949142079992767	"BC"
"72"	"ENJ"	0.000887539815167128	0.950029619807934	"BC"
"73"	"KMD"	0.000884788326023883	0.950914408133958	"BC"
"74"	"LRC"	0.000877146844845314	0.951791554978803	"BC"
"75"	"DNT"	0.00084573393088318	0.952637288909686	"BC"
"76"	"ARK"	0.000835622834357311	0.953472911744043	"BC"
"77"	"BITUSD"	0.000832783316109321	0.954305695060153	"BC"
"78"	"STORM"	0.000818050186164307	0.955123745246317	"BC"
"79"	"QASH"	0.000793239153956866	0.955916984400274	"BC"
"80"	"XZC"	0.000780279381403187	0.956697263781677	"BC"
"81"	"ZEN"	0.00077359102766742	0.957470854809345	"BC"
"82"	"PIVX"	0.000772355949002634	0.958243210758347	"BC"
"83"	"R"	0.000763459378829678	0.959006670137177	"BC"
"84"	"ETP"	0.000752871927202568	0.959759542064379	"BC"
"85"	"FUN"	0.000732377375154772	0.960491919439534	"BC"
"86"	"TRX"	0.00072822337353769	0.961220142813072	"BC"
"87"	"NAV"	0.000706458096737104	0.961926600909809	"BC"
"88"	"AST"	0.000701692825146054	0.962628293734955	"BC"
"89"	"PRO"	0.000689260921818143	0.963317554656773	"BC"
"90"	"BNT"	0.000688001367922181	0.964005556024695	"BC"
"91"	"MDA"	0.000684936901222601	0.964690492925918	"BC"
"92"	"QSP"	0.00067749154450193	0.96536798447042	"BC"
"93"	"REQ"	0.000652384955596897	0.966020369426017	"BC"
"94"	"GUP"	0.000649583535261476	0.966669952961278	"BC"
"95"	"DGD"	0.000621643303884514	0.967291596265163	"BC"
"96"	"EMC"	0.0006126805043382	0.967904276769501	"BC"
"97"	"RLC"	0.000588085839196375	0.968492362608697	"BC"
"98"	"ADA"	0.000563432515227214	0.969055795123925	"BC"
"99"	"GRS"	0.00055890255857407	0.969614697682499	"BC"
"100"	"YOYOW"	0.000556704308588662	0.970171401991087	"BC"
"101"	"VTC"	0.000532232127138879	0.970703634118226	"BC"
"102"	"ORME"	0.00052721286372877	0.971230846981955	"BC"
"103"	"ZCL"	0.00052494345061075	0.971755790432566	"BC"
"104"	"SNM"	0.000516421364379118	0.972272211796945	"BC"
"105"	"NEBL"	0.000514496170224117	0.972786707967169	"BC"
"106"	"LEND"	0.000513480598680968	0.97330018856585	"BC"
"107"	"TNT"	0.000510297665840473	0.97381048623169	"BC"
"108"	"FUEL"	0.000495477719798656	0.974305963951489	"BC"
"109"	"CND"	0.0004696761504673	0.974775640101956	"BC"
"110"	"VIA"	0.000468887742620742	0.975244527844577	"BC"
"111"	"ZRX"	0.00045323886910536	0.975697766713682	"BC"
"112"	"CLOAK"	0.000452526368887019	0.97615029308257	"BC"
"113"	"VIBE"	0.000451236627438793	0.976601529710008	"BC"
"114"	"TRIG"	0.000444970495098757	0.977046500205107	"BC"
"115"	"PART"	0.000441040035360227	0.977487540240467	"BC"
"116"	"SNC"	0.000435330781201855	0.977922871021669	"BC"
"117"	"BITB"	0.000429861392911895	0.978352732414581	"BC"
"118"	"WABI"	0.000419262374694868	0.978771994789276	"BC"
"119"	"MTH"	0.000412656509800621	0.979184651299077	"BC"
"120"	"SLS"	0.000401870787293756	0.97958652208637	"BC"
"121"	"MONA"	0.000395099067221361	0.979981621153592	"BC"
"122"	"ADT"	0.000394042240503836	0.980375663394095	"BC"
"123"	"ETN"	0.000393428742380527	0.980769092136476	"BC"
"124"	"BURST"	0.000385570373661302	0.981154662510137	"BC"
"125"	"EMC2"	0.000373606433312307	0.98152826894345	"BC"
"126"	"EVX"	0.000362150046456771	0.981890418989906	"BC"
"127"	"PST"	0.000360471923093244	0.982250890913	"BC"
"128"	"AMB"	0.00035305662488144	0.982603947537881	"BC"
"129"	"GBYTE"	0.000352105927755969	0.982956053465637	"BC"
"130"	"SNGLS"	0.000328725819077183	0.983284779284714	"BC"
"131"	"LBC"	0.000326612853873588	0.983611392138588	"BC"
"132"	"OAX"	0.000325944839216023	0.983937336977804	"BC"
"133"	"CHAT"	0.000324844344212576	0.984262181322016	"BC"
"134"	"DLT"	0.000322818608044659	0.984584999930061	"BC"
"135"	"GAME"	0.000317957728199948	0.984902957658261	"BC"
"136"	"AMP"	0.000298564901369328	0.98520152255963	"BC"
"137"	"POLY"	0.000297751317155798	0.985499273876786	"BC"
"138"	"NMR"	0.000293863342805373	0.985793137219591	"BC"
"139"	"QRL"	0.000290098983427447	0.986083236203019	"BC"
"140"	"MOD"	0.000287453167922918	0.986370689370942	"BC"
"141"	"UKG"	0.000285565452272176	0.986656254823214	"BC"
"142"	"KEY"	0.000283810122243558	0.986940064945458	"BC"
"143"	"ICN"	0.000283802852798797	0.987223867798256	"BC"
"144"	"RDN*"	0.000274766584544491	0.987498634382801	"BC"
"145"	"BAY"	0.000273349361123268	0.987771983743924	"BC"
"146"	"NKC"	0.000267938154200071	0.988039921898124	"BC"
"147"	"UBQ"	0.000267167507026541	0.988307089405151	"BC"
"148"	"BLOCK"	0.000262455788445708	0.988569545193597	"BC"
"149"	"GNO"	0.000254164410302669	0.988823709603899	"BC"
"150"	"RADS"	0.000254017511599703	0.989077727115499	"BC"
"151"	"SKY"	0.000253898279801294	0.9893316253953	"BC"
"152"	"ION"	0.000253746498956433	0.989585371894257	"BC"
"153"	"HMQ"	0.000252955183331972	0.989838327077589	"BC"
"154"	"SAN"	0.000245182344577016	0.990083509422166	"BC"
"155"	"ANT"	0.000243577332901413	0.990327086755067	"BC"
"156"	"TX"	0.000238153888362628	0.99056524064343	"BC"
"157"	"IOP"	0.000232667535167264	0.990797908178597	"BC"
"158"	"BLK"	0.000229967822536789	0.991027876001134	"BC"
"159"	"SYNX"	0.000214806277112934	0.991242682278247	"BC"
"160"	"OK"	0.000208576053249147	0.991451258331496	"BC"
"161"	"LA"	0.000199845127483455	0.991651103458979	"BC"
"162"	"TIX"	0.000199397351193449	0.991850500810173	"BC"
"163"	"DYN"	0.000198298409012226	0.992048799219185	"BC"
"164"	"XEL"	0.000198135775617585	0.992246934994802	"BC"
"165"	"SHIFT"	0.000187771014182598	0.992434706008985	"BC"
"166"	"MEME"	0.000183956362290981	0.992618662371276	"BC"
"167"	"XAS"	0.000180911824193515	0.992799574195469	"BC"
"168"	"VRC"	0.000177648905953423	0.992977223101423	"BC"
"169"	"EXP"	0.000169453338232036	0.993146676439655	"BC"
"170"	"KORE"	0.000168384433052447	0.993315060872707	"BC"
"171"	"SWT"	0.000165303758502063	0.993480364631209	"BC"
"172"	"PPC"	0.000164538913980001	0.99364490354519	"BC"
"173"	"MUE"	0.000162397830219957	0.99380730137541	"BC"
"174"	"CDT"	0.000161219414511283	0.993968520789921	"BC"
"175"	"SBTC"	0.000159235174398752	0.994127755964319	"BC"
"176"	"SIB"	0.000156151746922542	0.994283907711242	"BC"
"177"	"SPHR"	0.000150561290116473	0.994434469001359	"BC"
"178"	"MER"	0.000150358524225018	0.994584827525584	"BC"
"179"	"REP"	0.000149238978114563	0.994734066503698	"BC"
"180"	"EDO"	0.000144144934055248	0.994878211437753	"BC"
"181"	"FTC"	0.000139364843980648	0.995017576281734	"BC"
"182"	"TFL"	0.000137686445324539	0.995155262727059	"BC"
"183"	"EXCL"	0.000133952897208636	0.995289215624267	"BC"
"184"	"BTX"	0.000125453178499343	0.995414668802767	"BC"
"185"	"MAN"	0.000122832272672096	0.995537501075439	"BC"
"186"	"B2X"	0.000121905087253761	0.995659406162692	"BC"
"187"	"BSD"	0.000119760205316366	0.995779166368009	"BC"
"188"	"IXT"	0.000118664403191164	0.9958978307712	"BC"
"189"	"SSC"	0.000108435877173012	0.996006266648373	"BC"
"190"	"BMC"	9.92343430387415e-05	0.996105500991412	"BC"
"191"	"DAT"	9.64246166099289e-05	0.996201925608022	"BC"
"192"	"STX"	9.36966520781607e-05	0.9962956222601	"BC"
"193"	"STC"	8.97405256077456e-05	0.996385362785707	"BC"
"194"	"ZSC"	8.80531928470399e-05	0.996473415978555	"BC"
"195"	"INC"	8.50625002581603e-05	0.996558478478813	"BC"
"196"	"EKO"	8.16896241385362e-05	0.996640168102951	"BC"
"197"	"DRGN"	7.67271527279371e-05	0.996716895255679	"BC"
"198"	"XWC"	7.53014683612453e-05	0.99679219672404	"BC"
"199"	"HMC"	7.31575843594626e-05	0.9968653543084	"BC"
"200"	"LINDA"	7.24606768850604e-05	0.996937814985285	"BC"
"201"	"NGC"	7.20436817469515e-05	0.997009858667032	"BC"
"202"	"DOGE"	7.18397415605738e-05	0.997081698408592	"BC"
"203"	"KIN"	7.16199548449078e-05	0.997153318363437	"BC"
"204"	"MLN"	6.87568345594027e-05	0.997222075197997	"BC"
"205"	"XCP"	6.35029401413986e-05	0.997285578138138	"BC"
"206"	"KICK"	6.23270192717544e-05	0.99734790515741	"BC"
"207"	"LUX"	5.93691854334809e-05	0.997407274342843	"BC"
"208"	"SMART"	5.85408085450812e-05	0.997465815151388	"BC"
"209"	"RHOC"	5.85340466710201e-05	0.99752434919806	"BC"
"210"	"KCS"	5.839637457102e-05	0.99758274557263	"BC"
"211"	"1ST"	5.42245649649989e-05	0.997636970137596	"BC"
"212"	"UBTC"	5.2616796062123e-05	0.997689586933658	"BC"
"213"	"AUD"	4.82906419490656e-05	0.997737877575607	"BC"
"214"	"SPF"	4.78174139995058e-05	0.997785694989606	"BC"
"215"	"XPM"	4.57624624062559e-05	0.997831457452013	"BC"
"216"	"POT"	4.41255985185522e-05	0.997875583050531	"BC"
"217"	"DATA"	4.35282136142213e-05	0.997919111264145	"BC"
"218"	"DBIX"	4.30047920842421e-05	0.99796211605623	"BC"
"219"	"PRL"	4.05217992380049e-05	0.998002637855468	"BC"
"220"	"DICE"	3.96655231669332e-05	0.998042303378634	"BC"
"221"	"WC"	3.9476818704426e-05	0.998081780197339	"BC"
"222"	"TIME"	3.83234718265584e-05	0.998120103669165	"BC"
"223"	"XUC"	3.75658967492566e-05	0.998157669565915	"BC"
"224"	"THC"	3.59364829670706e-05	0.998193606048882	"BC"
"225"	"PASC"	3.49589663220252e-05	0.998228565015204	"BC"
"226"	"TAAS"	3.46108416454892e-05	0.998263175856849	"BC"
"227"	"XIN"	3.39388094367965e-05	0.998297114666286	"BC"
"228"	"PTOY"	3.38275740276232e-05	0.998330942240314	"BC"
"229"	"ZRC"	3.33821463274634e-05	0.998364324386641	"BC"
"230"	"DPY"	3.32453861341433e-05	0.998397569772775	"BC"
"231"	"XEM"	3.32233713304252e-05	0.998430793144106	"BC"
"232"	"BWK"	3.16197275148424e-05	0.998462412871621	"BC"
"233"	"DBET"	3.13667078227158e-05	0.998493779579443	"BC"
"234"	"WAVES"	3.09066853142295e-05	0.998524686264757	"BC"
"235"	"NLG"	3.05314744284296e-05	0.998555217739186	"BC"
"236"	"MYST"	3.04207250827225e-05	0.998585638464269	"BC"
"237"	"MUSIC"	2.95931740720706e-05	0.998615231638341	"BC"
"238"	"NLC2"	2.94586334251981e-05	0.998644690271766	"BC"
"239"	"CRW"	2.90424684662838e-05	0.998673732740232	"BC"
"240"	"FLO"	2.81302262734504e-05	0.998701862966506	"BC"
"241"	"JNT"	2.78482535442338e-05	0.99872971122005	"BC"
"242"	"EBST"	2.6003535153743e-05	0.998755714755204	"BC"
"243"	"SNOV"	2.50824620910321e-05	0.998780797217295	"BC"
"244"	"NEU"	2.4388070962893e-05	0.998805185288258	"BC"
"245"	"BIS"	2.28347325653412e-05	0.998828020020823	"BC"
"246"	"DNA"	2.15329728753039e-05	0.998849552993698	"BC"
"247"	"MSP"	2.13291445265379e-05	0.998870882138225	"BC"
"248"	"OMNI"	2.08157238599125e-05	0.998891697862085	"BC"
"249"	"LMC"	2.08069833204136e-05	0.998912504845405	"BC"
"250"	"NMC"	2.06569961787869e-05	0.998933161841584	"BC"
"251"	"LKK"	2.01246147355321e-05	0.998953286456319	"BC"
"252"	"FLDC"	1.98097144325636e-05	0.998973096170752	"BC"
"253"	"AEON"	1.9497128307868e-05	0.99899259329906	"BC"
"254"	"ONION"	1.85757670482346e-05	0.999011169066108	"BC"
"255"	"DCN"	1.82424307451224e-05	0.999029411496853	"BC"
"256"	"DROP"	1.81586514696209e-05	0.999047570148323	"BC"
"257"	"TUBE"	1.8153309072939e-05	0.999065723457396	"BC"
"258"	"SUR"	1.76872688406541e-05	0.999083410726236	"BC"
"259"	"PRG"	1.76228847878889e-05	0.999101033611024	"BC"
"260"	"XMY"	1.61720756715845e-05	0.999117205686696	"BC"
"261"	"XMCC"	1.59756630167634e-05	0.999133181349713	"BC"
"262"	"MKR"	1.58519448095459e-05	0.999149033294522	"BC"
"263"	"MNTP"	1.56772415557339e-05	0.999164710536078	"BC"
"264"	"INCNT"	1.55522286130887e-05	0.999180262764691	"BC"
"265"	"LIFE"	1.55018371661256e-05	0.999195764601857	"BC"
"266"	"OTN"	1.52921373427454e-05	0.9992110567392	"BC"
"267"	"COVAL"	1.39857751048421e-05	0.999225042514305	"BC"
"268"	"GRC"	1.37549293699578e-05	0.999238797443675	"BC"
"269"	"CAPP"	1.37435907567103e-05	0.999252541034431	"BC"
"270"	"SXDT"	1.36901925985711e-05	0.99926623122703	"BC"
"271"	"PLR"	1.36549035306338e-05	0.999279886130561	"BC"
"272"	"CANN"	1.33485329962806e-05	0.999293234663557	"BC"
"273"	"GLD"	1.2357415177074e-05	0.999305592078734	"BC"
"274"	"PLAY"	1.20234852743305e-05	0.999317615564008	"BC"
"275"	"SAFEX"	1.1806266522287e-05	0.999329421830531	"BC"
"276"	"ZOI"	1.1773188397904e-05	0.999341195018928	"BC"
"277"	"GIN"	1.16783113901647e-05	0.999352873330319	"BC"
"278"	"NEOS"	1.1669407395695e-05	0.999364542737714	"BC"
"279"	"SLR"	1.14486055386305e-05	0.999375991343253	"BC"
"280"	"DMD"	1.10225343481877e-05	0.999387013877601	"BC"
"281"	"PINK"	1.08443598269665e-05	0.999397858237428	"BC"
"282"	"HKN"	1.06614752217142e-05	0.99940851971265	"BC"
"283"	"XSPEC"	1.05028722825402e-05	0.999419022584932	"BC"
"284"	"UQC"	1.04607740246291e-05	0.999429483358957	"BC"
"285"	"DAI"	1.02612643282533e-05	0.999439744623285	"BC"
"286"	"CAN"	1.00764913879419e-05	0.999449821114673	"BC"
"287"	"PPP"	9.78652657093552e-06	0.999459607641244	"BC"
"288"	"FORK"	9.53590708601373e-06	0.99946914354833	"BC"
"289"	"XAUR"	9.1211917146049e-06	0.999478264740045	"BC"
"290"	"MONK"	9.09477222956457e-06	0.999487359512274	"BC"
"291"	"COV"	8.25625253007315e-06	0.999495615764804	"BC"
"292"	"BCY"	8.21325096837531e-06	0.999503829015773	"BC"
"293"	"CMPCO"	7.94457401061091e-06	0.999511773589783	"BC"
"294"	"KBR"	7.89958948202874e-06	0.999519673179265	"BC"
"295"	"BTM"	7.88450000734273e-06	0.999527557679273	"BC"
"296"	"ENRG"	7.7823449519499e-06	0.999535340024225	"BC"
"297"	"ABY"	7.71497999668833e-06	0.999543055004221	"BC"
"298"	"ADST"	7.32297626334738e-06	0.999550377980485	"BC"
"299"	"OPC"	7.21976735353663e-06	0.999557597747838	"BC"
"300"	"ZER"	7.2197286405172e-06	0.999564817476479	"BC"
"301"	"QWARK"	7.10471656122572e-06	0.99957192219304	"BC"
"302"	"GOLOS"	7.0626570163341e-06	0.999578984850056	"BC"
"303"	"AIR"	6.80862218280893e-06	0.999585793472239	"BC"
"304"	"HPC"	6.62214156819589e-06	0.999592415613807	"BC"
"305"	"SOAR"	6.61457102217326e-06	0.99959903018483	"BC"
"306"	"HST"	6.51102229808081e-06	0.999605541207128	"BC"
"307"	"DOPE"	6.34443157256358e-06	0.9996118856387	"BC"
"308"	"DTB"	6.25768860035205e-06	0.9996181433273	"BC"
"309"	"NXC"	6.21718617913099e-06	0.99962436051348	"BC"
"310"	"BOB"	6.21664849830552e-06	0.999630577161978	"BC"
"311"	"DFT"	6.10758101822045e-06	0.999636684742996	"BC"
"312"	"IOC"	5.96576662514091e-06	0.999642650509621	"BC"
"313"	"XBC"	5.87967317136654e-06	0.999648530182793	"BC"
"314"	"REBL"	5.83800075666926e-06	0.999654368183549	"BC"
"315"	"HVN"	5.8294752895006e-06	0.999660197658839	"BC"
"316"	"KRB"	5.82032181112779e-06	0.99966601798065	"BC"
"317"	"DNR"	5.7080411504297e-06	0.9996717260218	"BC"
"318"	"ERO"	5.69646595761897e-06	0.999677422487758	"BC"
"319"	"GEO"	5.60745612304725e-06	0.999683029943881	"BC"
"320"	"FSN"	5.48803075954031e-06	0.999688517974641	"BC"
"321"	"VRM"	5.45239327442811e-06	0.999693970367915	"BC"
"322"	"FLASH"	5.41488035859667e-06	0.999699385248274	"BC"
"323"	"SUMO"	5.40201043035821e-06	0.999704787258704	"BC"
"324"	"RRT"	5.36238550424432e-06	0.999710149644208	"BC"
"325"	"MNX"	5.22089371966006e-06	0.999715370537928	"BC"
"326"	"ODN"	5.16980973979374e-06	0.999720540347668	"BC"
"327"	"2GIVE"	5.16502222972375e-06	0.999725705369897	"BC"
"328"	"HUSH"	5.0000058336635e-06	0.999730705375731	"BC"
"329"	"SXUT"	4.81395106226423e-06	0.999735519326793	"BC"
"330"	"PBL"	4.77407235080072e-06	0.999740293399144	"BC"
"331"	"TKS"	4.69160501651333e-06	0.999744985004161	"BC"
"332"	"SKIN"	4.66716419691074e-06	0.999749652168358	"BC"
"333"	"CEFS"	4.54508484084927e-06	0.999754197253198	"BC"
"334"	"DOV"	4.5011412623452e-06	0.999758698394461	"BC"
"335"	"ETT"	4.44629351670059e-06	0.999763144687977	"BC"
"336"	"PTC"	4.29123496952806e-06	0.999767435922947	"BC"
"337"	"AVT"	4.00233260983276e-06	0.999771438255557	"BC"
"338"	"CURE"	3.95013025384946e-06	0.999775388385811	"BC"
"339"	"OXY"	3.94592774051758e-06	0.999779334313551	"BC"
"340"	"BTCZ"	3.856612503237e-06	0.999783190926054	"BC"
"341"	"NVC"	3.83173293608082e-06	0.99978702265899	"BC"
"342"	"SEND"	3.79368664087051e-06	0.999790816345631	"BC"
"343"	"VET"	3.76401956364434e-06	0.999794580365195	"BC"
"344"	"HTML"	3.74585885608325e-06	0.999798326224051	"BC"
"345"	"DTR"	3.72282030807348e-06	0.999802049044359	"BC"
"346"	"XST"	3.68014995776413e-06	0.999805729194317	"BC"
"347"	"ATL"	3.66906082841962e-06	0.999809398255145	"BC"
"348"	"CAG"	3.58992711525015e-06	0.999812988182261	"BC"
"349"	"BRK"	3.4331436879895e-06	0.999816421325949	"BC"
"350"	"VIVO"	3.32676461203178e-06	0.999819748090561	"BC"
"351"	"RIC"	3.29433600608599e-06	0.999823042426567	"BC"
"352"	"CSNO"	3.25554556061324e-06	0.999826297972127	"BC"
"353"	"TRUST"	3.22889379745631e-06	0.999829526865925	"BC"
"354"	"CRB"	3.14164755599213e-06	0.999832668513481	"BC"
"355"	"SEQ"	2.97272974786227e-06	0.999835641243229	"BC"
"356"	"GBG"	2.94437461185024e-06	0.99983858561784	"BC"
"357"	"BYC"	2.92574504660934e-06	0.999841511362887	"BC"
"358"	"VTR"	2.84340675572006e-06	0.999844354769643	"BC"
"359"	"COLX"	2.82647196044103e-06	0.999847181241603	"BC"
"360"	"MYB"	2.79340243895129e-06	0.999849974644042	"BC"
"361"	"EGC"	2.79309273479582e-06	0.999852767736777	"BC"
"362"	"RUP"	2.79285615523261e-06	0.999855560592932	"BC"
"363"	"EFL"	2.78652012438526e-06	0.999858347113057	"BC"
"364"	"XGOX"	2.67974101389339e-06	0.999861026854071	"BC"
"365"	"HUC"	2.64290772662535e-06	0.999863669761797	"BC"
"366"	"FLIXX"	2.60179880143316e-06	0.999866271560599	"BC"
"367"	"SPANK"	2.58867078639847e-06	0.999868860231385	"BC"
"368"	"INN"	2.5551195028891e-06	0.999871415350888	"BC"
"369"	"ERC"	2.51678070930974e-06	0.999873932131597	"BC"
"370"	"ART"	2.5126255118905e-06	0.999876444757109	"BC"
"371"	"RVT"	2.48368107769376e-06	0.999878928438187	"BC"
"372"	"XVC"	2.3907354194796e-06	0.999881319173606	"BC"
"373"	"BRX"	2.34544978963516e-06	0.999883664623396	"BC"
"374"	"CPC"	2.3431011997895e-06	0.999886007724596	"BC"
"375"	"MINT"	2.33611995195159e-06	0.999888343844548	"BC"
"376"	"TESLA"	2.31206196109673e-06	0.999890655906509	"BC"
"377"	"STN"	2.25938644598702e-06	0.999892915292955	"BC"
"378"	"LINX"	2.23412405008311e-06	0.999895149417005	"BC"
"379"	"SAGA"	2.18609839875206e-06	0.999897335515403	"BC"
"380"	"LDC"	2.13862333258631e-06	0.999899474138736	"BC"
"381"	"ELLA"	2.08919110821583e-06	0.999901563329844	"BC"
"382"	"BTCD"	2.0801322616683e-06	0.999903643462106	"BC"
"383"	"MTC"	2.06075854616495e-06	0.999905704220652	"BC"
"384"	"GAM"	2.03731136072782e-06	0.999907741532013	"BC"
"385"	"CREA"	1.98596929406528e-06	0.999909727501307	"BC"
"386"	"PRES"	1.90185020428204e-06	0.999911629351511	"BC"
"387"	"HC"	1.8546289234659e-06	0.999913483980435	"BC"
"388"	"WCT"	1.81476741778881e-06	0.999915298747852	"BC"
"389"	"ANI"	1.79215471299281e-06	0.999917090902565	"BC"
"390"	"ELIX"	1.78786186928226e-06	0.999918878764435	"BC"
"391"	"PLU"	1.77396389530549e-06	0.99992065272833	"BC"
"392"	"TER"	1.75500311867609e-06	0.999922407731449	"BC"
"393"	"NTRN"	1.74483449890479e-06	0.999924152565948	"BC"
"394"	"DP"	1.68868771638584e-06	0.999925841253664	"BC"
"395"	"ETHOS"	1.65831090047005e-06	0.999927499564565	"BC"
"396"	"TZC"	1.60926150484731e-06	0.999929108826069	"BC"
"397"	"TOK"	1.60781191734185e-06	0.999930716637987	"BC"
"398"	"PEPECASH"	1.58363778742868e-06	0.999932300275774	"BC"
"399"	"DRT"	1.55846572190345e-06	0.999933858741496	"BC"
"400"	"AMM"	1.51540393995315e-06	0.999935374145436	"BC"
"401"	"EBTC"	1.48987915580641e-06	0.999936864024592	"BC"
"402"	"DGPT"	1.48410231301755e-06	0.999938348126905	"BC"
"403"	"BET*"	1.48002454163718e-06	0.999939828151446	"BC"
"404"	"CPAY"	1.44772497908951e-06	0.999941275876426	"BC"
"405"	"STAR"	1.42767163502275e-06	0.999942703548061	"BC"
"406"	"LCP"	1.38156442887699e-06	0.999944085112489	"BC"
"407"	"WSX"	1.31887944752032e-06	0.999945403991937	"BC"
"408"	"BCDN"	1.26924075371287e-06	0.999946673232691	"BC"
"409"	"POLL"	1.26453066968174e-06	0.99994793776336	"BC"
"410"	"LBTC"	1.22112907344975e-06	0.999949158892434	"BC"
"411"	"PUT"	1.20760962677412e-06	0.999950366502061	"BC"
"412"	"CMT"	1.14033500189123e-06	0.999951506837062	"BC"
"413"	"ADZ"	1.11648778191995e-06	0.999952623324844	"BC"
"414"	"SXC"	1.06172606520741e-06	0.99995368505091	"BC"
"415"	"ARG"	1.01231964951656e-06	0.999954697370559	"BC"
"416"	"OPT"	9.82678380970016e-07	0.99995568004894	"BC"
"417"	"APX"	9.66745822749669e-07	0.999956646794763	"BC"
"418"	"ACC"	9.50482053140832e-07	0.999957597276816	"BC"
"419"	"BTA"	9.49032465635363e-07	0.999958546309282	"BC"
