0.53 0.72 2.67 4 0.46 0.17 0.55 1.72 0.53 0.59 1.44 10.41 3.68 3.36 0.99 1.56 1.42 0.43 0.88 1.16 0.37 3.03 3.23 3.33 0.77 1.59 0.56
0.46 0.62 2.66 4.01 0.35 0.17 0.51 1.54 0.53 0.51 1.46 9.12 3.66 3.13 0.85 1.38 1.42 0.41 0.71 1.03 0.32 2.89 2.84 3.34 0.82 1.48 0.43
0.38 0.55 2.44 3.99 0.43 0.13 0.4 1.53 0.46 0.51 1.48 9.03 3.62 3.02 0.86 1.44 1.31 0.34 0.61 1 0.4 2.95 3.13 3.43 0.81 1.37 0.38
0.37 0.55 2.37 3.89 0.46 0.13 0.41 1.57 0.45 0.51 1.43 7.64 3.52 3.35 0.84 1.53 0.86 0.33 0.51 1.02 0.38 3.04 3.15 3.43 0.77 1.41 0.41
0.33 0.43 2.4 3.82 0.45 -0.02 0.23 1.48 0.33 0.39 1.18 7.92 3.81 3.31 0.76 1.45 0.86 0.17 0.48 0.95 0.25 3.11 3.2 3.48 0.52 1.36 0.77
0.16 0.2 2.39 3.87 0.37 -0.15 0.07 1.17 0.12 0.17 0.79 7.99 3.75 2.88 0.47 1.23 0.86 0 0.3 0.76 0.06 2.89 3.06 3.14 0.17 0.95 0.49
0.11 0.15 2.28 3.84 0.29 -0.13 0.04 1.01 0.06 0.15 0.6 8.19 3.58 2.83 0.4 1.18 0.86 -0.05 0.12 0.61 0.03 2.71 2.91 2.93 0.1 0.8 0.3
0.15 0.18 2.15 3.62 0.25 -0.09 0.01 1.04 0.08 0.18 0.77 8.34 3.34 2.88 0.42 1.27 0.79 -0.03 0.1 0.6 0.06 2.85 3.26 2.92 0.22 0.75 0.32
0.24 0.27 1.84 3.39 0.37 0 0.13 1.07 0.17 0.33 1.04 8.33 3.07 2.93 0.5 1.45 0.31 0.07 0.19 0.59 0.16 3.01 3.33 2.94 0.24 0.62 0.42
0.49 0.57 1.82 3.47 0.55 0.19 0.32 1.43 0.41 0.67 1.34 7.33 3.01 3.36 0.85 1.94 0.31 0.28 0.56 0.84 0.39 3.41 3.51 3.56 0.43 0.89 0.72
0.53 0.61 1.8 3.55 0.53 0.25 0.39 1.44 0.46 0.75 1.39 6.94 2.95 3.31 0.84 1.89 0.31 0.39 0.9 0.82 0.44 3.54 3.74 3.73 0.61 0.96 1.01
0.57 0.7 1.77 3.45 0.47 0.25 0.37 1.46 0.5 0.86 1.38 7.04 2.8 3.4 0.99 1.99 0.31 0.43 0.89 1.17 0.48 3.68 3.95 3.75 0.65 0.99 1.03
0.59 0.87 1.75 3.37 0.63 0.26 0.33 1.7 0.52 1.03 1.24 7.52 2.71 3.52 1.06 2.35 0.31 0.55 0.99 1.32 0.49 3.81 4.04 3.96 0.66 1.01 1.09
0.59 0.87 1.73 3.34 0.87 0.35 0.19 1.72 0.51 1.02 1.13 7.17 2.74 3.48 1.05 2.4 0.31 0.6 0.94 1.55 0.48 3.66 3.99 3.99 0.69 0.99 1.09
0.49 0.78 1.78 3.23 0.96 0.22 0.55 1.61 0.38 0.88 1 6.7 2.98 3.28 0.91 2.26 0.31 0.49 0.92 1.43 0.5 3.42 3.77 3.79 0.57 1 1.06
0.65 0.77 1.74 3.03 0.74 0.34 0.64 1.57 0.49 0.81 1.03 5.86 3.01 3.1 0.83 2.19 0.31 0.57 0.88 1.37 0.59 3.35 3.29 3.75 0.56 0.98 1.03
0.55 0.62 1.7 2.84 0.77 0.25 0.53 1.45 0.56 0.66 0.98 5.76 2.83 2.99 0.7 2.05 0.31 0.52 0.85 1.25 0.5 3.19 2.97 3.67 0.46 0.86 0.86
0.73 0.83 1.65 2.57 0.9 0.46 0.67 1.6 0.76 0.84 1.25 5.33 2.78 3.1 0.87 2.23 0.31 0.69 0.98 1.36 0.69 3.3 3.02 3.84 0.66 1.15 0.93
0.61 0.73 1.7 2.49 0.83 0.35 0.55 1.48 0.65 0.71 1.1 5.55 2.87 3.05 0.73 2.11 0.31 0.57 0.85 1.23 0.54 3.33 2.83 3.86 0.63 1.09 0.83
0.59 0.7 1.66 2.2 0.97 0.35 0.51 1.54 0.58 0.7 1.21 5.56 2.71 2.76 0.7 2.11 0.31 0.55 0.72 1.26 0.53 3.26 2.63 3.89 0.62 0.98 0.82
0.61 0.69 1.4 1.84 1.45 0.37 0.53 1.6 0.6 0.81 1.35 5.59 2.66 2.57 0.66 2.07 0.31 0.57 0.71 1.24 0.54 3.38 2.32 4.17 0.83 0.97 0.83
0.51 0.58 1.33 1.54 1.68 0.31 0.44 1.49 0.52 0.72 1.28 5.22 2.65 2.23 0.58 1.79 0.31 0.5 0.69 1.13 0.47 3.39 1.98 4.43 0.76 0.81 0.76
0.5 0.53 1.02 1.58 1.5 0.3 0.41 1.44 0.51 0.67 1.22 4.44 2.47 2.07 0.54 1.79 0.31 0.48 0.59 1.07 0.45 3.27 1.83 4.4 0.72 0.69 0.67
0.67 0.7 0.9 1.68 1.77 0.47 0.57 1.47 0.68 0.86 1.33 3.79 2.35 2.06 0.91 1.98 0.31 0.63 0.6 1.29 0.61 3.32 1.85 4.24 0.85 0.88 0.69
0.84 0.97 0.98 1.93 1.82 0.66 0.77 1.51 0.84 0.98 1.57 4.14 2.27 2.55 1.13 2.08 0.31 0.78 0.75 1.38 0.76 3.39 2.03 4.49 0.91 1.14 0.77
0.81 0.87 1.05 1.83 1.81 0.53 0.64 1.33 0.72 0.84 1.45 4.27 2.19 2.6 1.01 1.97 0.31 0.68 0.83 1.23 0.63 3.27 1.79 4.53 0.77 1.11 0.8
0.76 0.81 1.02 2.12 1.74 0.48 0.55 1.21 0.69 0.78 1.44 4.04 2.12 2.47 0.94 1.77 0.31 0.62 0.8 1.24 0.69 3.06 1.66 4.46 0.71 0.89 0.75
0.76 0.83 1.05 2.52 1.89 0.45 0.52 1.39 0.7 0.78 1.42 4.29 2.16 2.92 0.98 2.18 0.31 0.61 0.86 1.32 0.67 3.23 1.84 4.69 0.66 0.96 0.75
0.71 0.79 0.99 2.61 2.14 0.33 0.41 1.37 0.63 0.75 1.32 4.39 2.2 3.37 0.92 2.74 0.31 0.54 0.93 1.37 0.56 3.21 1.87 4.95 0.55 0.99 1.01
0.6 0.68 0.92 2.08 2.11 0.28 0.32 1.32 0.53 0.67 1.27 3.88 2.26 3.39 0.83 2.64 0.31 0.47 1.06 1.34 0.47 3.17 1.76 5.05 0.51 0.79 0.94
0.6 0.71 0.81 2.22 2.14 0.29 0.33 1.4 0.56 0.7 1.31 4.18 2.18 3.41 0.86 3.16 0.31 0.47 0.95 1.46 0.47 3.14 1.82 4.8 0.52 0.77 0.92
0.67 0.77 0.78 2.01 2.14 0.37 0.36 1.46 0.66 0.77 1.52 4.17 2.14 3.57 0.93 2.96 0.31 0.51 0.94 1.52 0.55 3.24 1.88 4.75 0.6 0.75 0.98
0.69 0.85 0.74 2.35 2.14 0.4 0.42 1.59 0.73 0.82 1.56 4.37 2.09 3.74 1.01 3.47 0.31 0.56 1.01 1.56 0.58 3.22 1.96 4.9 0.67 0.92 1.07
0.62 0.81 0.75 2.41 2.07 0.31 0.34 1.59 0.66 0.76 1.44 4.42 2.07 3.47 0.98 3.39 0.31 0.5 1.05 1.54 0.52 3.19 1.91 4.78 0.6 1.01 1.01
0.52 0.75 0.72 2.34 2.01 0.19 0.23 1.42 0.55 0.7 1.27 4.28 2.04 3.15 0.91 2.98 0.31 0.42 1.05 1.39 0.4 2.94 1.71 4.6 0.47 0.96 0.94
0.45 0.77 0.72 2.22 1.85 0.13 0.15 1.38 0.49 0.65 1.28 4.21 2.23 2.85 0.94 2.77 0.31 0.37 0.95 1.25 0.33 2.78 1.67 4.69 0.43 0.98 0.88
0.45 0.69 0.68 2 1.76 0.06 0.05 1.3 0.38 0.55 1.2 3.84 2.31 2.68 0.86 2.81 0.31 0.26 0.81 1.17 0.24 2.69 1.55 4.79 0.36 0.87 0.78
0.38 0.54 0.67 1.74 1.82 0.01 0.16 1.12 0.35 0.44 1.14 3.76 2.07 3.03 0.67 2.69 0.31 0.17 0.7 1.03 0.15 2.75 1.32 4.8 0.29 0.67 0.68
0.31 0.47 0.5 1.49 1.82 -0.04 0.08 1.04 0.34 0.37 1.15 3.42 1.82 3.14 0.56 2.62 0.31 0.11 0.58 1 0.2 2.76 1.18 4.91 0.23 0.52 0.57
0.24 0.41 0.48 1.34 1.86 -0.13 0.04 0.87 0.25 0.3 1.06 3.37 1.69 3.19 0.5 2.64 0.31 0.02 0.51 0.95 0.11 2.72 1.02 4.93 0.07 0.38 0.45
