"Date","Price","Open","High","Low","Change %"
"Jan 26, 2017","21.2160","21.0735","21.3595","20.8585","0.66%"
"Jan 25, 2017","21.0765","21.5325","21.5968","20.9290","-2.10%"
"Jan 24, 2017","21.5280","21.3900","21.5331","21.2415","0.63%"
"Jan 23, 2017","21.3930","21.5650","21.5700","21.2584","-0.93%"
"Jan 20, 2017","21.5945","21.9600","22.0010","21.5240","-1.64%"
"Jan 19, 2017","21.9550","21.9260","22.0351","21.8405","0.12%"
"Jan 18, 2017","21.9290","21.5134","22.0153","21.4890","1.98%"
"Jan 17, 2017","21.5040","21.7360","21.7360","21.4680","-1.06%"
"Jan 16, 2017","21.7350","21.5235","21.7450","21.5040","1.21%"
"Jan 13, 2017","21.4750","21.7900","21.8432","21.4750","-1.42%"
"Jan 12, 2017","21.7850","21.8610","21.9672","21.5650","-0.35%"
"Jan 11, 2017","21.8610","21.8010","22.0340","21.7352","0.26%"
"Jan 10, 2017","21.8040","21.3796","21.8428","21.3610","1.99%"
"Jan 09, 2017","21.3790","21.2525","21.3904","21.1997","0.71%"
"Jan 06, 2017","21.2290","21.4298","21.4790","21.2050","-0.91%"
"Jan 05, 2017","21.4247","21.4394","21.6166","21.1166","-0.05%"
"Jan 04, 2017","21.4347","21.1156","21.6287","21.0176","1.53%"
"Jan 03, 2017","21.1110","20.7320","21.1286","20.6715","1.81%"
"Jan 02, 2017","20.7352","20.6895","20.7703","20.6800","0.04%"
"Dec 30, 2016","20.7275","20.7392","20.7470","20.5850","0.00%"
"Dec 29, 2016","20.7275","20.7667","20.7722","20.6420","-0.12%"
"Dec 28, 2016","20.7520","20.7622","20.7992","20.6980","0.00%"
"Dec 27, 2016","20.7518","20.6160","20.7837","20.5847","0.57%"
"Dec 26, 2016","20.6337","20.6025","20.6730","20.5830","0.10%"
"Dec 23, 2016","20.6135","20.7610","20.8090","20.5930","-0.69%"
"Dec 22, 2016","20.7560","20.5562","20.8390","20.5440","0.97%"
"Dec 21, 2016","20.5562","20.4665","20.6046","20.4192","0.46%"
"Dec 20, 2016","20.4613","20.3985","20.4865","20.3625","0.36%"
"Dec 19, 2016","20.3880","20.4425","20.5161","20.3620","-0.24%"
"Dec 16, 2016","20.4365","20.3350","20.4942","20.3021","0.50%"
"Dec 15, 2016","20.3345","20.4710","20.6907","20.2980","-0.67%"
"Dec 14, 2016","20.4710","20.2800","20.5030","20.1740","0.94%"
"Dec 13, 2016","20.2805","20.2196","20.3027","20.1780","0.32%"
"Dec 12, 2016","20.2153","20.3747","20.3974","20.1417","-0.88%"
"Dec 09, 2016","20.3938","20.3075","20.5049","20.2845","0.45%"
"Dec 08, 2016","20.3025","20.3395","20.5115","20.2825","-0.15%"
"Dec 07, 2016","20.3330","20.3960","20.4250","20.2150","-0.31%"
"Dec 06, 2016","20.3960","20.5920","20.6002","20.3070","-0.95%"
"Dec 05, 2016","20.5920","20.6220","20.7400","20.5380","-0.17%"
"Dec 02, 2016","20.6275","20.7850","20.8747","20.5620","-0.67%"
"Dec 01, 2016","20.7675","20.5735","20.8825","20.4715","0.95%"
"Nov 30, 2016","20.5720","20.6170","20.6720","20.4370","-0.22%"
"Nov 29, 2016","20.6170","20.6480","20.7428","20.5830","-0.08%"
"Nov 28, 2016","20.6330","20.6590","20.6830","20.4910","-0.28%"
"Nov 25, 2016","20.6915","20.7555","20.7730","20.5880","-0.24%"
"Nov 24, 2016","20.7415","20.6500","20.8017","20.6120","0.47%"
"Nov 23, 2016","20.6450","20.5940","20.7900","20.5490","0.27%"
"Nov 22, 2016","20.5885","20.4400","20.6417","20.2740","0.66%"
"Nov 21, 2016","20.4538","20.6300","20.6620","20.4162","-0.88%"
"Nov 18, 2016","20.6350","20.4300","20.7600","20.2920","1.03%"
"Nov 17, 2016","20.4250","20.2060","20.4720","20.1055","1.07%"
"Nov 16, 2016","20.2095","20.2713","20.5264","20.1432","-0.30%"
"Nov 15, 2016","20.2712","20.7172","20.7508","20.1988","-2.09%"
"Nov 14, 2016","20.7035","20.6215","21.1128","20.6005","-0.13%"
"Nov 11, 2016","20.7303","20.5963","21.4150","20.5098","0.72%"
"Nov 10, 2016","20.5815","19.8615","20.7695","19.7235","3.70%"
"Nov 09, 2016","19.8470","18.3075","20.7750","18.1525","8.41%"
"Nov 08, 2016","18.3075","18.6005","18.6725","18.3000","-1.54%"
"Nov 07, 2016","18.5935","18.7050","18.7222","18.5507","-2.26%"
"Nov 04, 2016","19.0230","19.1750","19.2630","18.9300","-0.79%"
"Nov 03, 2016","19.1750","19.3670","19.5500","19.1090","-0.99%"
"Nov 02, 2016","19.3670","19.2005","19.4717","19.1655","0.92%"
"Nov 01, 2016","19.1910","18.8640","19.2750","18.7752","1.73%"
"Oct 31, 2016","18.8640","18.9550","19.0383","18.7875","-0.55%"
"Oct 28, 2016","18.9685","18.8455","19.1097","18.6950","0.68%"
"Oct 27, 2016","18.8410","18.6940","18.8900","18.6880","0.81%"
"Oct 26, 2016","18.6890","18.5300","18.7436","18.5000","0.89%"
"Oct 25, 2016","18.5250","18.5578","18.5670","18.4740","-0.16%"
"Oct 24, 2016","18.5550","18.6048","18.6315","18.5060","-0.18%"
"Oct 21, 2016","18.5888","18.6155","18.7250","18.5720","-0.17%"
"Oct 20, 2016","18.6200","18.5200","18.6753","18.4500","0.58%"
"Oct 19, 2016","18.5130","18.6100","18.6942","18.5050","-0.52%"
"Oct 18, 2016","18.6105","18.8550","18.8782","18.5950","-1.30%"
"Oct 17, 2016","18.8550","18.9940","19.0580","18.8490","-0.82%"
"Oct 14, 2016","19.0100","18.9270","19.0542","18.8420","0.44%"
"Oct 13, 2016","18.9269","18.9148","19.1050","18.8850","0.09%"
"Oct 12, 2016","18.9100","18.9100","19.0200","18.8480","0.03%"
"Oct 11, 2016","18.9050","18.9290","19.0052","18.8250","-0.13%"
"Oct 10, 2016","18.9290","18.9960","19.0755","18.7890","-1.89%"
"Oct 07, 2016","19.2943","19.2400","19.3862","19.1870","0.30%"
"Oct 06, 2016","19.2375","19.2100","19.3029","19.1987","0.14%"
"Oct 05, 2016","19.2100","19.3260","19.3812","19.1950","-0.60%"
"Oct 04, 2016","19.3260","19.2870","19.4102","19.1550","0.20%"
"Oct 03, 2016","19.2870","19.3642","19.4145","19.1960","-0.51%"
"Sep 30, 2016","19.3850","19.5300","19.6742","19.3000","-0.72%"
"Sep 29, 2016","19.5250","19.3700","19.5650","19.3240","0.80%"
"Sep 28, 2016","19.3700","19.3900","19.5594","19.3225","-0.10%"
"Sep 27, 2016","19.3900","19.8750","19.9232","19.3750","-2.44%"
"Sep 26, 2016","19.8750","19.7800","19.9250","19.7305","0.43%"
"Sep 23, 2016","19.7900","19.6227","19.8452","19.6100","0.89%"
"Sep 22, 2016","19.6150","19.7400","19.7560","19.5030","-0.63%"
"Sep 21, 2016","19.7400","19.8150","19.9150","19.6550","-0.38%"
"Sep 20, 2016","19.8150","19.6883","19.9050","19.5988","0.63%"
"Sep 19, 2016","19.6900","19.6125","19.7130","19.4660","0.45%"
"Sep 16, 2016","19.6020","19.3470","19.7812","19.2650","1.32%"
"Sep 15, 2016","19.3470","19.2757","19.3980","19.1520","0.38%"
"Sep 14, 2016","19.2740","19.0770","19.2880","19.0007","1.02%"
"Sep 13, 2016","19.0800","18.8190","19.2210","18.8067","1.41%"
"Sep 12, 2016","18.8140","18.8815","19.1820","18.7970","-0.52%"
"Sep 09, 2016","18.9120","18.6645","18.9255","18.6480","1.30%"
"Sep 08, 2016","18.6700","18.3888","18.7160","18.2655","1.57%"
"Sep 07, 2016","18.3820","18.2730","18.4350","18.2557","0.60%"
"Sep 06, 2016","18.2730","18.5690","18.6142","18.2570","-1.57%"
"Sep 05, 2016","18.5650","18.5645","18.5850","18.4555","-0.08%"
"Sep 02, 2016","18.5800","18.7550","18.8270","18.5490","-0.91%"
"Sep 01, 2016","18.7500","18.7850","18.9350","18.7425","-0.19%"
"Aug 31, 2016","18.7851","18.8087","18.9002","18.7550","-0.10%"
"Aug 30, 2016","18.8046","18.6302","18.8632","18.5767","0.96%"
"Aug 29, 2016","18.6250","18.5682","18.6590","18.5300","0.13%"
"Aug 26, 2016","18.6015","18.3615","18.6045","18.1578","1.29%"
"Aug 25, 2016","18.3650","18.4642","18.4942","18.3580","-0.50%"
"Aug 24, 2016","18.4570","18.5627","18.6327","18.4320","-0.60%"
"Aug 23, 2016","18.5689","18.2904","18.5738","18.2004","1.52%"
"Aug 22, 2016","18.2900","18.2450","18.3780","18.2145","0.39%"
"Aug 19, 2016","18.2184","18.1880","18.4102","18.1690","0.17%"
"Aug 18, 2016","18.1880","18.1360","18.2002","17.9942","0.29%"
"Aug 17, 2016","18.1355","18.0699","18.3345","18.0362","0.41%"
"Aug 16, 2016","18.0610","18.0750","18.1072","17.8977","-0.09%"
"Aug 15, 2016","18.0775","18.2397","18.2612","17.9923","-1.01%"
"Aug 12, 2016","18.2612","18.2342","18.3232","18.1274","0.18%"
"Aug 11, 2016","18.2290","18.4194","18.4749","18.1544","-1.02%"
"Aug 10, 2016","18.4174","18.4310","18.4522","18.2772","-0.10%"
"Aug 09, 2016","18.4365","18.5577","18.6017","18.3687","-0.64%"
"Aug 08, 2016","18.5550","18.7640","18.7750","18.5180","-1.08%"
"Aug 05, 2016","18.7572","18.9087","18.9430","18.7255","-0.80%"
"Aug 04, 2016","18.9088","18.8855","18.9370","18.8002","0.14%"
"Aug 03, 2016","18.8820","18.9425","19.0105","18.8787","-0.29%"
"Aug 02, 2016","18.9370","18.8660","18.9857","18.7945","0.37%"
"Aug 01, 2016","18.8669","18.7499","18.8981","18.6508","0.61%"
"Jul 29, 2016","18.7525","18.8935","18.9820","18.7160","-0.74%"
"Jul 28, 2016","18.8925","18.8205","18.9425","18.7536","0.35%"
"Jul 27, 2016","18.8265","18.7790","18.9305","18.7407","0.27%"
"Jul 26, 2016","18.7755","18.7760","18.8575","18.7180","-0.01%"
"Jul 25, 2016","18.7782","18.5398","18.7952","18.5147","1.24%"
"Jul 22, 2016","18.5475","18.5680","18.6450","18.4960","-0.13%"
"Jul 21, 2016","18.5711","18.6795","18.6952","18.5305","-0.56%"
"Jul 20, 2016","18.6758","18.5018","18.6899","18.4520","0.95%"
"Jul 19, 2016","18.5000","18.3798","18.6378","18.3485","0.65%"
"Jul 18, 2016","18.3800","18.5635","18.5760","18.3521","-1.29%"
"Jul 15, 2016","18.6197","18.3550","18.6260","18.3137","1.44%"
"Jul 14, 2016","18.3550","18.3690","18.3900","18.2040","-0.08%"
"Jul 13, 2016","18.3690","18.3380","18.4420","18.2452","0.15%"
"Jul 12, 2016","18.3410","18.4670","18.4920","18.2675","-0.68%"
"Jul 11, 2016","18.4670","18.5017","18.6138","18.3538","-0.20%"
"Jul 08, 2016","18.5038","18.8285","18.9121","18.4525","-1.74%"
"Jul 07, 2016","18.8310","18.7377","18.9420","18.5957","0.52%"
"Jul 06, 2016","18.7330","18.8245","18.9505","18.7142","-0.45%"
"Jul 05, 2016","18.8185","18.4245","18.8430","18.4120","2.17%"
"Jul 04, 2016","18.4190","18.3588","18.4430","18.3126","0.35%"
"Jul 01, 2016","18.3553","18.2772","18.4383","18.1120","0.41%"
"Jun 30, 2016","18.2800","18.4958","18.6722","18.1767","-1.11%"
"Jun 29, 2016","18.4860","18.8310","18.8560","18.4700","-1.82%"
"Jun 28, 2016","18.8279","19.1779","19.2023","18.7619","-1.84%"
"Jun 27, 2016","19.1815","18.9355","19.2605","18.8163","1.32%"
"Jun 24, 2016","18.9310","18.2329","19.5281","18.1162","3.87%"
"Jun 23, 2016","18.2250","18.4935","18.4960","18.2027","-1.46%"
"Jun 22, 2016","18.4950","18.6300","18.7275","18.4728","-0.69%"
"Jun 21, 2016","18.6230","18.6650","18.6970","18.5305","-0.18%"
"Jun 20, 2016","18.6575","18.8373","18.8373","18.6030","-0.98%"
"Jun 17, 2016","18.8425","18.9390","18.9535","18.7757","-0.53%"
"Jun 16, 2016","18.9435","18.9075","19.0985","18.8617","0.17%"
"Jun 15, 2016","18.9122","18.9272","18.9570","18.7520","-0.10%"
"Jun 14, 2016","18.9309","18.8384","19.0309","18.8293","0.48%"
"Jun 13, 2016","18.8405","18.6320","18.8575","18.6075","1.13%"
"Jun 10, 2016","18.6300","18.2465","18.7515","18.2385","2.10%"
"Jun 09, 2016","18.2470","18.1180","18.3112","18.0870","0.70%"
"Jun 08, 2016","18.1199","18.3583","18.4037","18.0685","-1.30%"
"Jun 07, 2016","18.3587","18.6620","18.7077","18.3470","-1.65%"
"Jun 06, 2016","18.6675","18.6046","18.6775","18.5312","0.40%"
"Jun 03, 2016","18.5925","18.6840","18.7352","18.4972","-0.44%"
"Jun 02, 2016","18.6740","18.5257","18.6817","18.4780","0.81%"
"Jun 01, 2016","18.5238","18.4610","18.6215","18.4370","0.30%"
"May 31, 2016","18.4684","18.4765","18.4950","18.3763","-0.09%"
"May 30, 2016","18.4843","18.4575","18.5123","18.4500","0.15%"
"May 27, 2016","18.4562","18.4645","18.5406","18.3797","0.01%"
"May 26, 2016","18.4550","18.4912","18.5135","18.3528","-0.16%"
"May 25, 2016","18.4840","18.4855","18.5080","18.3183","0.02%"
"May 24, 2016","18.4803","18.5242","18.5892","18.4127","-0.20%"
"May 23, 2016","18.5180","18.3445","18.5291","18.3055","0.96%"
"May 20, 2016","18.3420","18.4220","18.4600","18.3245","-0.44%"
"May 19, 2016","18.4235","18.4400","18.6085","18.4170","-0.08%"
"May 18, 2016","18.4386","18.2681","18.4894","18.2681","0.92%"
"May 17, 2016","18.2700","18.3000","18.3857","18.2025","-0.19%"
"May 16, 2016","18.3055","18.1905","18.3335","18.0908","0.76%"
"May 13, 2016","18.1668","17.9795","18.2200","17.9457","1.07%"
"May 12, 2016","17.9740","17.9895","18.0505","17.8647","-0.11%"
"May 11, 2016","17.9946","17.9815","18.1480","17.8780","0.02%"
"May 10, 2016","17.9905","18.2049","18.2200","17.9558","-1.16%"
"May 09, 2016","18.2020","17.8686","18.2165","17.8347","1.79%"
"May 06, 2016","17.8813","17.8940","18.1670","17.8150","-0.07%"
"May 05, 2016","17.8942","17.7917","17.9142","17.6310","0.53%"
"May 04, 2016","17.7995","17.6372","17.8398","17.5972","1.10%"
"May 03, 2016","17.6065","17.2049","17.6217","17.1650","2.36%"
"May 02, 2016","17.2014","17.1789","17.2662","17.1059","0.15%"
"Apr 29, 2016","17.1750","17.2722","17.2724","17.0457","-0.56%"
"Apr 28, 2016","17.2720","17.3249","17.4200","17.1837","-0.30%"
"Apr 27, 2016","17.3240","17.3808","17.4870","17.2940","-0.27%"
"Apr 26, 2016","17.3708","17.5564","17.5994","17.3436","-1.08%"
"Apr 25, 2016","17.5605","17.4252","17.6400","17.4252","0.47%"
"Apr 22, 2016","17.4777","17.4720","17.5160","17.3762","0.06%"
"Apr 21, 2016","17.4670","17.2805","17.5235","17.2349","1.09%"
"Apr 20, 2016","17.2788","17.3002","17.3820","17.1920","-0.19%"
"Apr 19, 2016","17.3122","17.4362","17.4505","17.2240","-0.72%"
"Apr 18, 2016","17.4382","17.5407","17.7580","17.4098","-0.71%"
"Apr 15, 2016","17.5624","17.4462","17.6035","17.3820","0.67%"
"Apr 14, 2016","17.4462","17.4310","17.5840","17.3155","0.09%"
"Apr 13, 2016","17.4307","17.4798","17.5653","17.4203","-0.29%"
"Apr 12, 2016","17.4817","17.6450","17.6778","17.4344","-0.92%"
"Apr 11, 2016","17.6448","17.7815","17.8405","17.5855","-0.73%"
"Apr 08, 2016","17.7750","17.8864","17.8982","17.6998","-0.56%"
"Apr 07, 2016","17.8753","17.6499","17.9549","17.6016","1.26%"
"Apr 06, 2016","17.6531","17.6923","17.8502","17.6161","-0.20%"
"Apr 05, 2016","17.6891","17.4792","17.7788","17.4642","1.14%"
"Apr 04, 2016","17.4900","17.3324","17.4977","17.3020","0.92%"
"Apr 01, 2016","17.3300","17.2892","17.4958","17.2490","0.29%"
"Mar 31, 2016","17.2806","17.2294","17.3785","17.0945","0.28%"
"Mar 30, 2016","17.2325","17.3472","17.3600","17.1705","-0.62%"
"Mar 29, 2016","17.3399","17.4297","17.5541","17.2736","-0.55%"
"Mar 28, 2016","17.4350","17.5687","17.5979","17.4098","-0.59%"
"Mar 25, 2016","17.5376","17.6154","17.6224","17.5283","-0.42%"
"Mar 24, 2016","17.6118","17.5897","17.6997","17.5500","0.13%"
"Mar 23, 2016","17.5887","17.3437","17.6161","17.3295","1.47%"
"Mar 22, 2016","17.3331","17.4135","17.5286","17.3017","-0.47%"
"Mar 21, 2016","17.4149","17.3915","17.4972","17.3577","0.13%"
"Mar 18, 2016","17.3922","17.3115","17.4365","17.2233","0.42%"
"Mar 17, 2016","17.3200","17.6044","17.6401","17.3100","-1.59%"
"Mar 16, 2016","17.6000","17.8932","17.9997","17.5950","-1.59%"
"Mar 15, 2016","17.8850","17.7506","17.9822","17.7385","0.77%"
"Mar 14, 2016","17.7484","17.6869","17.8302","17.6823","0.29%"
"Mar 11, 2016","17.6964","17.8064","17.8521","17.6541","-0.66%"
"Mar 10, 2016","17.8141","17.7580","17.9507","17.6120","0.29%"
"Mar 09, 2016","17.7623","17.9310","17.9485","17.6992","-0.93%"
"Mar 08, 2016","17.9299","17.7440","17.9445","17.7359","0.99%"
"Mar 07, 2016","17.7550","17.7639","17.8814","17.6965","-0.03%"
"Mar 04, 2016","17.7600","17.9255","17.9774","17.7357","-0.90%"
"Mar 03, 2016","17.9215","17.8187","18.0012","17.8104","0.57%"
"Mar 02, 2016","17.8200","17.9189","17.9842","17.7885","-0.53%"
"Mar 01, 2016","17.9150","18.1409","18.1742","17.8458","-1.21%"
"Feb 29, 2016","18.1350","18.2849","18.3236","18.0443","-0.77%"
"Feb 26, 2016","18.2766","18.1298","18.2882","17.9800","0.82%"
"Feb 25, 2016","18.1271","18.2090","18.2520","18.0607","-0.48%"
"Feb 24, 2016","18.2150","18.2182","18.3798","18.1398","0.02%"
"Feb 23, 2016","18.2108","18.0757","18.2502","18.0320","0.75%"
"Feb 22, 2016","18.0750","18.2338","18.2470","17.9922","-0.82%"
"Feb 19, 2016","18.2250","18.2892","18.3640","18.1493","-0.36%"
"Feb 18, 2016","18.2900","18.3675","18.4047","18.0627","-0.39%"
"Feb 17, 2016","18.3610","18.8840","18.9546","17.9605","-2.77%"
"Feb 16, 2016","18.8850","18.8250","18.8981","18.7133","0.28%"
"Feb 15, 2016","18.8324","18.9222","18.9805","18.7867","-0.41%"
"Feb 12, 2016","18.9100","19.1500","19.2402","18.8890","-1.25%"
"Feb 11, 2016","19.1500","18.9427","19.4502","18.9026","1.14%"
"Feb 10, 2016","18.9350","18.8050","18.9612","18.6250","0.70%"
"Feb 09, 2016","18.8037","18.6720","18.9332","18.6280","0.70%"
"Feb 08, 2016","18.6736","18.4408","18.7995","18.3615","1.24%"
"Feb 05, 2016","18.4448","18.2750","18.4747","18.1630","0.90%"
"Feb 04, 2016","18.2800","18.1725","18.3459","18.0189","0.60%"
"Feb 03, 2016","18.1707","18.4787","18.6135","18.1515","-1.68%"
"Feb 02, 2016","18.4805","18.2348","18.5442","18.2174","1.33%"
"Feb 01, 2016","18.2387","18.1045","18.4120","18.1045","0.71%"
"Jan 29, 2016","18.1100","18.3391","18.3589","18.1085","-1.20%"
"Jan 28, 2016","18.3300","18.4700","18.4874","18.1970","-0.76%"
"Jan 27, 2016","18.4700","18.4680","18.5560","18.3462","0.03%"
"Jan 26, 2016","18.4650","18.6070","18.6842","18.3872","-0.75%"
"Jan 25, 2016","18.6050","18.4408","18.6481","18.4078","0.92%"
"Jan 22, 2016","18.4350","18.7253","18.7622","18.3625","-1.57%"
"Jan 21, 2016","18.7283","18.5217","18.8010","18.4188","1.10%"
"Jan 20, 2016","18.5250","18.2714","18.6802","18.2512","1.35%"
"Jan 19, 2016","18.2784","18.2022","18.2994","18.0390","0.38%"
"Jan 18, 2016","18.2095","18.2694","18.3110","18.1620","-0.29%"
"Jan 15, 2016","18.2620","17.8808","18.3297","17.8470","2.12%"
"Jan 14, 2016","17.8823","17.9528","18.0157","17.8427","-0.37%"
"Jan 13, 2016","17.9490","17.9009","17.9592","17.7628","0.30%"
"Jan 12, 2016","17.8950","17.8850","17.9802","17.7270","0.06%"
"Jan 11, 2016","17.8850","17.9254","18.0110","17.7802","-0.28%"
"Jan 08, 2016","17.9350","17.8534","17.9772","17.7050","0.45%"
"Jan 07, 2016","17.8550","17.5370","17.8550","17.5115","1.80%"
"Jan 06, 2016","17.5400","17.3500","17.5676","17.3255","1.16%"
"Jan 05, 2016","17.3387","17.3020","17.3803","17.2500","0.17%"
"Jan 04, 2016","17.3099","17.2118","17.3941","17.1931","0.76%"
"Jan 01, 2016","17.1800","17.1800","17.1800","17.1800","0.00%"
"Dec 31, 2015","17.1800","17.3845","17.4237","17.1800","-1.16%"
"Dec 30, 2015","17.3825","17.2463","17.4056","17.2448","0.77%"
"Dec 29, 2015","17.2500","17.2462","17.2787","17.1555","0.00%"
"Dec 28, 2015","17.2498","17.2248","17.3095","17.2230","0.11%"
"Dec 25, 2015","17.2300","17.2300","17.2342","17.2300","0.03%"
"Dec 24, 2015","17.2250","17.2212","17.3217","17.2050","0.00%"
"Dec 23, 2015","17.2250","17.1921","17.2527","17.1537","0.20%"
"Dec 22, 2015","17.1898","17.1532","17.2377","17.0930","0.17%"
"Dec 21, 2015","17.1602","17.1303","17.2345","17.0325","0.09%"
"Dec 18, 2015","17.1450","17.0465","17.1487","16.9542","0.56%"
"Dec 17, 2015","17.0500","16.9870","17.1612","16.9272","0.38%"
"Dec 16, 2015","16.9850","17.1180","17.1998","16.8978","-0.73%"
"Dec 15, 2015","17.1100","17.3168","17.3572","17.1070","-1.15%"
"Dec 14, 2015","17.3095","17.3230","17.4681","17.2875","-0.47%"
"Dec 11, 2015","17.3920","17.1916","17.4371","17.1782","1.14%"
"Dec 10, 2015","17.1968","17.0689","17.2159","17.0316","0.78%"
"Dec 09, 2015","17.0635","17.0275","17.1037","16.9215","0.21%"
"Dec 08, 2015","17.0270","16.8919","17.0792","16.8820","0.82%"
"Dec 07, 2015","16.8889","16.6585","16.9763","16.6575","1.40%"
"Dec 04, 2015","16.6559","16.7131","16.7774","16.6481","-0.34%"
"Dec 03, 2015","16.7134","16.5657","16.7545","16.5212","0.87%"
"Dec 02, 2015","16.5687","16.5265","16.6243","16.4999","0.29%"
"Dec 01, 2015","16.5206","16.5733","16.5835","16.4677","-0.33%"
"Nov 30, 2015","16.5745","16.6302","16.6323","16.5467","-0.30%"
"Nov 27, 2015","16.6246","16.5607","16.6318","16.5357","0.37%"
"Nov 26, 2015","16.5641","16.4972","16.5712","16.4910","0.37%"
"Nov 25, 2015","16.5024","16.5387","16.5900","16.4870","-0.20%"
"Nov 24, 2015","16.5353","16.5493","16.5661","16.4342","-0.07%"
"Nov 23, 2015","16.5476","16.5247","16.6365","16.4838","0.09%"
"Nov 20, 2015","16.5335","16.6182","16.6599","16.4555","-0.53%"
"Nov 19, 2015","16.6210","16.7385","16.7437","16.5485","-0.70%"
"Nov 18, 2015","16.7386","16.7195","16.8282","16.6930","0.09%"
"Nov 17, 2015","16.7228","16.7696","16.8028","16.7058","-0.28%"
"Nov 16, 2015","16.7701","16.6817","16.8388","16.6746","0.52%"
"Nov 13, 2015","16.6829","16.7352","16.7940","16.6682","-0.31%"
"Nov 12, 2015","16.7353","16.7337","16.8186","16.6882","0.03%"
"Nov 11, 2015","16.7309","16.7514","16.7662","16.6472","-0.15%"
"Nov 10, 2015","16.7553","16.7713","16.8462","16.7117","-0.11%"
"Nov 09, 2015","16.7735","16.8279","16.9213","16.7555","-0.16%"
"Nov 06, 2015","16.8003","16.6103","16.8854","16.5972","1.18%"
"Nov 05, 2015","16.6041","16.5327","16.6278","16.5080","0.39%"
"Nov 04, 2015","16.5395","16.4017","16.5632","16.3560","0.86%"
"Nov 03, 2015","16.3982","16.4387","16.5099","16.3637","-0.27%"
"Nov 02, 2015","16.4422","16.5047","16.5348","16.4357","-0.35%"
"Oct 30, 2015","16.5000","16.6379","16.6406","16.4830","-0.80%"
"Oct 29, 2015","16.6323","16.6375","16.6937","16.5790","-0.04%"
"Oct 28, 2015","16.6385","16.5464","16.6550","16.4225","0.58%"
"Oct 27, 2015","16.5430","16.5350","16.6121","16.5002","0.06%"
"Oct 26, 2015","16.5329","16.5857","16.5924","16.4662","-0.37%"
"Oct 23, 2015","16.5937","16.4781","16.6152","16.3875","0.70%"
"Oct 22, 2015","16.4783","16.6578","16.6619","16.4573","-1.07%"
"Oct 21, 2015","16.6561","16.5497","16.7106","16.5439","0.56%"
"Oct 20, 2015","16.5641","16.4913","16.6200","16.4500","0.45%"
"Oct 19, 2015","16.4892","16.4184","16.5341","16.3549","0.38%"
"Oct 16, 2015","16.4268","16.3837","16.5022","16.3430","0.22%"
"Oct 15, 2015","16.3900","16.4625","16.4889","16.3215","-0.51%"
"Oct 14, 2015","16.4734","16.6588","16.6612","16.4375","-1.10%"
"Oct 13, 2015","16.6563","16.4668","16.6692","16.4668","1.19%"
"Oct 12, 2015","16.4600","16.4263","16.4997","16.3910","0.17%"
"Oct 09, 2015","16.4320","16.4616","16.4943","16.3713","-0.17%"
"Oct 08, 2015","16.4604","16.6541","16.6901","16.4536","-1.15%"
"Oct 07, 2015","16.6517","16.6547","16.6740","16.4903","0.00%"
"Oct 06, 2015","16.6517","16.7885","16.8467","16.6258","-0.86%"
"Oct 05, 2015","16.7959","16.7738","16.7966","16.5782","0.22%"
"Oct 02, 2015","16.7597","16.9211","17.0220","16.7168","-0.95%"
"Oct 01, 2015","16.9208","16.9228","16.9330","16.7817","0.01%"
"Sep 30, 2015","16.9193","17.0263","17.0377","16.8535","-0.62%"
"Sep 29, 2015","17.0253","17.0724","17.1460","16.9540","-0.28%"
"Sep 28, 2015","17.0738","16.9621","17.1280","16.9146","0.60%"
"Sep 25, 2015","16.9725","16.8763","17.0310","16.7098","0.61%"
"Sep 24, 2015","16.8701","17.1140","17.3429","16.7910","-1.43%"
"Sep 23, 2015","17.1155","16.8872","17.1515","16.8295","1.34%"
"Sep 22, 2015","16.8891","16.6632","16.9166","16.6300","1.36%"
"Sep 21, 2015","16.6632","16.6320","16.7582","16.5558","0.06%"
"Sep 18, 2015","16.6535","16.5980","16.6700","16.4252","0.32%"
"Sep 17, 2015","16.6000","16.5594","16.6255","16.3698","0.29%"
"Sep 16, 2015","16.5517","16.6904","16.6992","16.5413","-0.83%"
"Sep 15, 2015","16.6901","16.7549","16.7912","16.6834","-0.38%"
"Sep 14, 2015","16.7540","16.8286","16.8604","16.7343","-0.50%"
"Sep 11, 2015","16.8376","16.7792","16.8783","16.7231","0.37%"
"Sep 10, 2015","16.7763","16.8232","16.9952","16.6938","-0.28%"
"Sep 09, 2015","16.8235","16.8217","16.8552","16.7188","-0.01%"
"Sep 08, 2015","16.8253","16.9875","16.9935","16.7477","-0.98%"
"Sep 07, 2015","16.9917","16.9493","17.0243","16.8901","0.25%"
"Sep 04, 2015","16.9486","16.7930","16.9620","16.7640","0.87%"
"Sep 03, 2015","16.8020","16.8172","16.9437","16.7360","-0.14%"
"Sep 02, 2015","16.8262","16.9670","16.9914","16.8057","-0.84%"
"Sep 01, 2015","16.9692","16.7500","16.9925","16.7240","1.30%"
"Aug 31, 2015","16.7522","16.7469","16.9146","16.6590","0.00%"
"Aug 28, 2015","16.7519","16.8804","16.9542","16.7010","-0.74%"
"Aug 27, 2015","16.8776","17.0062","17.0464","16.7830","-0.75%"
"Aug 26, 2015","17.0058","17.2015","17.3065","16.9878","-1.18%"
"Aug 25, 2015","17.2080","17.2053","17.2243","16.8952","0.03%"
"Aug 24, 2015","17.2032","16.9928","17.2499","16.9820","1.27%"
