date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX
2019-10-19,143808163807,14273.94,18711940303,12671070331,3865829058,1612294439,3431292105,2699359025,2844540342,571399102,NA,1264000391,825810063,1016991740,944455005,1017326611,1035228775,799799798,362062392,305592,616545235,508514467,0,217333611,504755827,526511272,748109970,NA,276344480,366014515,494075264,333862673,314911378,46637318,333752702,50966930,286900187,249784866,185644429,1519653,NA,94491813,131811500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-20,148026597064,20379.93,18997957789,12721101190,4063978004,1690943191,3488800281,2740115300,2867774149,579437174,NA,1267150236,854512429,1024858733,974338219,1020843882,1037064304,800894556,368333296,310073,631038167,516902514,0,218934975,516543260,553775159,752938604,NA,279412810,366443651,499485070,333294133,314605805,48061929,332308205,51422680,306342290,248775877,186663437,1529217,NA,93299766,132454140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21,148432733155,14972.19,18933882640,12669199713,4214958979,2011641650,3489419289,2755093990,2847185142,575470528,NA,1281740024,921215529,1018420797,998861500,1009709366,1040093474,798851470,368512656,309127,628601126,526682774,0,214705715,524010859,570027385,751398062,NA,283328586,363125617,497722224,330405277,318382215,50949916,337678500,50504989,294557480,249126983,185523347,1429702,NA,92761733,133472719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-22,145469660005,25021.65,18652588580,12609856226,4121197132,1921605778,3413955637,2721429893,2830084058,553772790,NA,1258466973,911941836,1006380703,978580845,985005336,1014350754,787935339,372415397,304481,615696243,512503717,0,209969159,515099459,548912904,752993131,NA,276314063,349121677,493164783,324821962,312813428,48875613,312300057,50504278,327641784,257901424,182342189,1399847,NA,89483302,131629684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-23,135337364282,16377.36,17583244177,11854650118,3802291993,1762631587,3152820838,2550928755,2599201125,502752829,NA,1201815663,914374505,943980593,915633020,959807513,954766948,748508385,351175955,286760,575671706,487616262,0,191286321,488566666,512752506,704825824,NA,254292647,336461886,460320162,303406227,294428208,47852053,303741402,47402779,326664248,259223794,166492540,1356131,NA,84895857,122098828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-24,134968410276,18481.49,17560021218,12042668475,3869035864,1931343421,3181078150,2576866486,2627259624,507327662,NA,1214643198,963071165,977063811,925093478,953883050,1020096797,771528285,350871432,286658,576915741,493006439,0,191072897,496881975,543146436,712224801,NA,257559357,345356992,467127407,303240380,297031900,47140343,309068054,47535859,321796913,259996008,167518983,1281250,NA,84702869,124238808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-25,156006603607,13079.38,19658140299,12895056501,4685079701,2412628579,3618037380,2981762506,2895480470,551251771,NA,1277752865,993331438,1069400506,1018804578,970060928,1176236182,868924217,385304551,320979,641280988,544301218,0,227018353,550904572,575105054,756739655,NA,286927272,364256804,515850975,338713392,333675963,52877432,326793804,49425821,342740599,259047687,187161692,1333642,NA,97213460,136370904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-26,166547360782,11132.62,19477741705,12701942701,4565115347,2506456129,3607985867,2940437151,2938042518,549426804,NA,1253637953,963198914,1051275058,980191909,973039467,1105706758,848189268,405945548,317910,644725479,524626567,0,236279756,639124612,588786104,746116329,NA,278368091,367381212,503344381,347854268,357029135,54042575,319273922,50390847,319326341,258924787,186732077,1357764,NA,101431457,135376489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-27,172087039875,7574.64,19957408085,12892254871,4723673729,2538038524,3807830063,3130088275,3008958175,577928349,NA,1292824227,936411528,1097616330,1032497926,980763585,1275743415,862665494,398833060,325989,654270107,549877788,0,236104104,814128670,610752427,760527581,NA,289345937,377321278,517599686,356667488,538333814,59972479,323238308,53211768,324348842,264515971,229647615,1373083,NA,97129408,140331701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-28,166777392742,10769.87,19788729316,12801729616,4799371733,2498420677,3694652651,3092271494,3073144009,578034790,NA,1298131301,935190881,1098341833,1029070853,948096154,1345929676,918322075,401649310,322747,659006422,546312841,0,218914087,760679061,593950561,793098305,NA,294097803,377032919,516845203,353378161,489957829,59472152,322352881,52496289,322729724,261938039,212429523,1356143,NA,92242302,140553499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,169883866262,14556.43,20623205054,13058999924,5225681741,2552418810,3805805251,3196064369,3184941705,580397277,NA,1327327934,934515459,1126380670,1034620792,941372828,1466403717,921418191,410490544,336567,670491139,565858366,0,222496956,759982280,601809776,780041475,NA,303282496,379598879,527154475,360277377,475920019,60056238,323421852,55318566,318303940,254702452,233369561,1473374,NA,95099334,144810082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,165899500650,7359.32,20013431227,12825432798,5256428279,2455107079,3714109861,3093636013,3124258265,603633344,NA,1294901834,918473995,1088083802,1013218797,947569725,1341238757,910444326,406404567,326651,661894469,552553402,0,216540599,794599652,578792666,787495559,NA,299655471,365423122,526283811,348080718,498561271,58427818,318792235,74274669,317599145,253940603,230787839,1277632,NA,89427852,141705984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-31,165804227835,10942.08,19937256794,12816900825,5145642139,2345098775,3737406895,3073979520,3110770519,588070905,NA,1307869766,958275491,1079489291,1024977652,980147624,1326828091,951603262,417438036,325308,658950740,555211434,0,217105258,749249755,611175820,758863964,NA,293827402,368196407,543607332,346084209,482074865,59455192,318711696,73542258,316183021,249192001,228564315,1386732,NA,88345835,142617230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-01,166928044164,11366.59,19940014311,12656190134,5049556631,2345362327,3725245520,3147694261,3114078497,579768933,NA,1388418168,952007823,1097888791,1052317484,993063613,1312017558,956679413,430935712,325358,658257776,560549679,0,220495118,751172316,623512129,762207969,NA,293438511,374284380,530341338,354746074,487755841,62695917,320557236,72973325,318255377,243486063,221407588,1448032,NA,85898849,141952469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-02,168090392935,7522.69,19937622287,12812796808,5259529632,2386427906,3726483415,3129373031,3152261627,571571532,NA,1429192254,948628146,1104469763,1077167786,1006771557,1330824058,952779604,425216633,325130,661733807,567231070,0,224957251,777315201,654660477,761249139,NA,293964410,382724829,524515428,355563283,519342507,65463410,320192885,73412373,317046762,242924902,234299999,1391395,NA,90298183,144226849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-03,166495319475,6997.7,19777347724,12596463117,5296136970,2341224259,3728676102,3083125737,3142781986,573784519,NA,1385608526,935129239,1087128848,1097392281,1004268683,1313635905,942696187,432140176,322415,652416407,562605015,0,225695250,781207003,647561219,750369699,NA,289228932,374963788,525539498,351135629,504520873,62825430,321384942,72066957,314035312,242767805,236881016,1566752,NA,90824902,145045202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,169706332936,12447.31,20205859402,12971721432,5281034076,2391918494,3916584191,3234215785,3225517472,588922638,NA,1531981226,940363180,1120989389,1091719260,1010580713,1322371821,945935192,426407789,329420,665350731,571167928,0,230551913,808054262,691042409,763558419,NA,295084727,379344096,542620759,355542938,510380266,64982029,318630213,72220726,330004034,250212000,243752036,1499594,NA,91688805,146687911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-05,168459778835,7702.75,20528094420,13028715563,5315239099,2496444837,4027051778,3398966741,3223447634,612256490,NA,1647781065,938931715,1149307855,1089239295,994345948,1323796944,943424987,422332471,334682,679686672,578172285,0,229164083,788868269,715727237,769520238,NA,301890004,388815534,555170162,358929178,514839854,65433391,319899214,70138013,340090852,244039888,272514309,1389299,NA,92438020,144659254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-06,168806151583,7621.21,20778894603,13410631514,5542406467,2520692186,4088991803,3402662724,3237951225,673756212,NA,1573003648,959075304,1165576446,1110517576,985680213,1346170856,964168835,416018409,338807,681490450,584210580,0,228156910,783131127,717109050,778810032,NA,304163401,387675713,585609963,371249697,510087623,67917915,320462936,70577779,355357101,244574313,291482330,1350025,NA,91875303,149657290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-07,167138722904,11713.11,20389037934,12647080586,5312581525,2417811957,3935124153,3283847627,3211356528,805246128,NA,1504398663,941759562,1131378703,1098421555,991646721,1308492456,959461306,439427708,332271,667601627,604397269,0,222806767,789893852,741610195,756987916,NA,302481968,378886879,659815383,363930769,508872839,66857769,332378117,72005119,342939708,243111527,313750946,1410457,NA,88640989,155112620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-08,158808570729,11292.4,19983058356,11977697598,5032069448,2253587995,3852007191,3213675374,3062638047,770094896,NA,1441694136,950824378,1096640030,1053198119,992671032,1253254616,932908621,430983091,325618,637901780,573875652,0,213392736,752520436,726952590,736268688,NA,285220481,354583563,661103403,357013009,469274303,59534320,323568240,69941908,323043215,232458502,295595278,1382657,NA,87510112,147939961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-09,158981489715,10568.94,20074095541,12117941815,5118863818,2348930504,3943126748,3277616855,3069586392,819630519,NA,1460226718,981382996,1100480940,1075536848,974037997,1264569279,927617038,405076634,326929,638925671,570090438,0,214960288,754069959,755704287,741448816,NA,287681344,355268943,646186720,359907736,477510778,62092679,330918440,70407571,337314777,231683483,284110037,1283441,NA,90213492,147806581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-10,163364406732,10354.58,20559121065,12132388502,5313685658,2434718388,4063643936,3368114310,3185665329,812505004,NA,1568851587,973925991,1139696016,1105294084,991422947,1293789173,941624372,413302205,334842,654651376,580950062,0,218661163,779188900,802408393,744181542,NA,294871842,364365245,668400573,368767797,492557280,64826994,338534498,73721270,334550080,232530191,318365024,1281566,NA,89779220,155097943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-11,158009772437,7824.06,20128792760,11910794571,5199842645,2381598573,3940458193,3240138787,3131442373,776358941,NA,1600544208,962614077,1119896696,1071172534,974163347,1273346698,923233514,406243291,327793,643725981,563626229,239767994,213907254,787887271,831135433,718417226,NA,287746775,355753204,649759376,357982001,488952740,63657554,331233144,71675078,328828570,233384522,335104828,1295088,NA,87270568,150352808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-12,159068712900,6216.92,20278071676,11795294866,5238065361,2383450679,3905317178,3273174725,3244098617,771905281,NA,1545652295,986233985,1134751210,1076908935,975026617,1307869612,921732285,408531509,330360,643975116,564268124,166037758,213209959,856946892,804250701,724461610,NA,289033631,362923579,657075453,359755113,528743998,63595440,332513142,72707780,328021665,228035914,362842664,1274287,NA,90334454,148479914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-13,158949942842,7951.82,20434064781,11822051383,5188837230,2341129499,3891188361,3271483468,3305222292,746750215,NA,1535722377,1056401597,1127632602,1130631621,959608628,1341143915,930733230,407063871,5423496,640618726,559526187,182011766,215889860,931143540,761863902,718822805,NA,290140187,364295478,654515169,362286078,538170754,66043374,329198491,74153313,346432705,230965578,349812791,1210674,NA,90003113,149005595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-14,157160974644,6808.15,20191206220,11707513880,5063764909,2290741186,3784543703,3215424716,3307441359,808582829,NA,1498902353,1072062494,1117958882,1134327321,959353894,1300933683,915981367,433904605,473402,633039775,550418230,237442920,213289615,896961112,765966045,736888966,NA,287753094,361742533,647945052,358567917,522066201,66370571,327123523,75784529,349691737,233767958,407518537,1392136,NA,88155657,144190075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-15,153277483626,7814.13,19598770324,11329241896,4795268314,2237387754,3681894624,3145080225,3159918981,773992543,NA,1450653587,1062303298,1140128777,1072467888,961591911,1241430396,881383343,418239506,2954787,624491375,525570508,163878469,202541028,849891531,748906249,718591532,NA,284596876,360088575,605671011,348940332,488595733,59956545,324279637,78035289,340121976,227179000,433815453,1265682,NA,85999568,138388870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-16,154354054194,8995.14,19908020821,11425884645,4849880730,2248506131,3730285758,3203173411,3154697160,768303560,NA,1442049711,1053615962,1145239519,1073410014,973098892,1253254175,883844396,414757172,1656183,626422073,537301698,221465172,211568816,879858648,760419950,716857212,NA,284427019,391528344,626503192,349998267,493563550,58666292,325863006,78005162,365628112,228829066,404412126,1236232,NA,86486021,139915035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-17,154861842425,5620.49,20102654601,11485052604,4869324517,2246662178,3794900734,3218347132,3151297091,767707353,NA,1446685558,1026161955,1177627885,1075882950,975032313,1259812513,878332589,424830810,846290,625601663,535563657,183818243,212066586,858760423,748307219,720280246,NA,284419931,375032755,672669073,349594167,486202554,57977641,323291534,78014643,376897060,228844024,428033844,1231288,NA,86464449,140082394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,150025712267,7928.69,19609782345,11069403326,4533460759,2129876360,3618749968,3035722432,3004482390,813744878,NA,1369817366,989313501,1135647864,1028026597,970949723,1160082511,849461073,421416152,669150,598376266,511395580,186743622,207401023,810097168,692125580,703625872,NA,276877280,361088602,654033586,349758575,467007514,55118768,314572759,76116435,361386541,221393985,416542616,1275298,NA,83311590,133870498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-19,148178376843,5971.67,19274876583,11106437807,4429141571,1996250189,3544160660,2965681898,2909049614,805231584,NA,1318630467,964799660,1102995485,1020996875,960032808,1138131915,827320627,397476558,483098,603021841,509770187,263389461,201787654,831577955,672655150,687427124,NA,270672791,359779920,605808880,330796396,467772794,52137226,311165409,75810420,341885456,221786491,385445182,1486196,NA,82196090,131133287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-20,144962727398,6283.05,19086228092,10884017518,4426589668,1925241869,3523320531,2914257086,2826455734,801174969,NA,1313627943,947893228,1067634701,1008756964,955679830,1109841404,811198714,397906205,436200,586247668,503568843,227264888,202283565,814828656,638110659,672719995,NA,267750993,361398511,586155554,269471124,460900557,50991178,312212810,75210680,319697948,222332762,341367709,1316912,NA,89067539,130212547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-21,138031885379,6949.57,17541867626,10555043277,4107271775,1811450983,3242806030,2659185420,2619271948,800257863,NA,1237034117,892383619,995755250,937720673,938008572,1028356429,748451924,380073388,489416,554890020,481972740,240160348,184881056,780164032,609810312,632450814,NA,247794348,343367140,528956842,295954133,426197898,49311947,296327209,74552858,301277048,219913380,318490635,1430885,NA,87824131,122365451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-22,131791783672,4615.04,16327536038,10028238451,3787329094,1751697880,3034882008,2477842442,2423526845,804427044,NA,1193303118,823152707,963130806,887954799,928944465,965696064,680853092,356401858,11698400,509133947,448941757,269224301,181148179,683948868,561156547,582927341,NA,230869738,325811483,519709257,255746870,387716544,42415681,288557852,73726756,298666605,209474163,288317788,1313127,NA,84295382,116024142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-23,133636205957,6454.01,16671705910,10226933084,3940197869,1973762429,3104760987,2564872526,2553835169,920735790,NA,1210579252,856598472,994122170,902655116,950657458,1012232600,678752390,366002694,5721301,507815255,466738503,273997796,184030864,715096285,620624399,605773504,NA,236901344,329825652,551962108,282241101,407283577,44709888,306003875,74512918,301781016,211261063,322578480,1363894,NA,86125220,114651305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-24,127327398565,4104.81,15523459920,9663857831,3719555398,1814217168,2849656912,2307205605,2376408889,887731654,NA,1140743320,789526615,922680695,835374693,935760479,928905052,583464627,358823036,45253069,476490493,433974267,266939439,171000722,645495988,582795477,565947119,NA,219360877,315276640,480055525,275423169,360876144,39393164,289036446,74422842,282446646,212545676,292495035,1328309,NA,80201902,111219141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-25,129112952930,4404.11,15921080564,9466286656,3794036862,1888863830,2919784838,2387930189,2374635550,815688075,NA,1155059103,796272797,934626616,869694513,903758389,953039491,595846269,330441821,56059027,460743260,437363049,315467160,175585759,644270091,650377013,583529225,NA,216945492,320093750,528879055,283187670,385743265,41545877,279365755,73501250,279859561,207079088,326922276,1348572,NA,80430566,108629162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-26,130429018720,5061.86,16193326033,9618843673,3861504453,1947609127,3012041642,2479535254,2415058208,822065277,NA,1174266799,796749927,959117573,896012965,912868564,1028012220,625904299,330217010,73022476,465265002,449861590,337919742,182662189,659096090,669041544,592322543,NA,226246993,324997724,527036950,285409338,403041474,43455063,280017042,73666875,279542169,208323886,353848583,1359382,NA,82833571,109884021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-27,136102712894,6283.78,16634910472,9745970911,3997547767,1948925218,3059223170,2532133843,2503874750,829672736,NA,1184377699,780208040,1012420887,969727778,908039785,1076878630,634284550,338305553,13810920,466425677,457110849,335995324,190167023,669553971,683546815,593661735,NA,226855662,333014927,549742433,295604187,410082946,44932073,285878920,76225335,276855183,211183088,362707661,1379763,NA,89119666,114144113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-28,134879411013,4276.32,16496129470,9723838882,3967553739,1921403990,2998875250,2483560320,2439314462,845073679,0,1167681753,795173797,1016079672,936339074,917865359,1058777506,644714083,328181515,13810920,481350806,456569601,393750997,190081720,657404641,703065720,606014691,NA,228071086,325194244,541324455,292023017,408684668,46215007,282749816,75305106,280766806,209221478,353728682,1298836,NA,87149325,115223969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-29,140280108521,5416.04,16887922522,9968382707,4078066144,1978813004,3115330867,2636173142,2531096195,867085098,0,1186271902,819917110,1073986624,969746508,910827401,1079758762,674119491,340158125,13810920,524354054,473035113,417999553,197176538,688774821,765177996,612546432,NA,234497449,339731083,549651561,300871147,434958408,46909346,300286977,78689290,293194633,219763216,360041869,1342283,NA,86977208,118444017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-30,136829391049,7138.96,16589132426,9806315573,3971434832,1945611203,3026175357,2598670742,2444407390,879181680,0,1196086467,784726634,1048107282,949244166,913879404,1033928663,673675075,327033069,14121156,507371437,457318209,418995100,226016145,661333408,748553792,584558791,NA,231480730,328294620,544452259,295212266,407254910,48672206,283632278,77184986,277360971,219242344,337882442,1379759,NA,85155031,112622560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-01,134215145410,3298.35,16443650814,9756884341,3922144119,1884411961,3041545709,2618290742,2410249227,828296390,0,1164817487,758496044,1026365437,928901683,920004249,1063601685,676072552,318670292,14121156,489531887,455447008,397915371,211396539,655229253,726017955,574237707,NA,223505482,327317646,512562204,295963028,406300640,50001608,280260602,77389722,267550865,219431190,395337687,1412583,NA,83533345,111956631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,132378982377,6928.33,16214125032,9507818760,3913199174,1816323733,2921144389,2531453856,2362891697,817872179,0,1124621901,733241502,986684920,936708246,912967872,1016686848,718664851,312015617,14121156,476074330,446985545,292444946,214539466,632766865,702017417,574942429,NA,221783758,321493250,564047424,285970138,393601299,51119858,273321735,78178067,256436364,236925378,412699950,1381217,NA,82488866,108944401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-03,132359942301,4276.28,16095928402,9517202026,3862794370,1733908192,2893726010,2549066942,2381198047,853213342,0,1122669946,745494808,983080974,926301619,917925181,1016960380,710706020,314772773,14121156,474091039,444691169,277884906,215733770,634275741,705977051,567723945,NA,219327974,316711645,545925393,283923303,395177578,52996795,271179199,81088725,266803194,242239166,388039457,1229173,NA,83286913,105547723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-04,131143073943,2630.68,15966157442,9364745688,3798514529,1724375560,2882011362,2497719668,2376597490,824588509,0,1111416307,717028178,969802335,919883214,920121808,962101784,682560028,317670028,14121156,467081593,437208469,214824672,215378690,614878794,686314900,551116744,NA,215439044,317564066,495404924,287016577,380349561,51717832,270124716,94155688,249066729,242249276,385192242,1008228,NA,83845680,102417119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-05,134706455048,2482.02,16240052430,9649602827,3871392399,1733292933,2889242709,2550045015,2451700222,858014128,0,1113392541,709032623,981893636,936519924,928292111,973956439,684467521,359430429,18820996,464235340,441107178,329138420,288920070,621448861,673233028,570923999,NA,243537538,326504747,509809168,291948908,392582428,51252747,271958843,129413405,255299925,236300708,383333414,828938,NA,79888640,105211139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-06,136504883935,3040.14,16235876301,9761133164,3870472225,1752834428,2913078062,2580162276,2443683754,910458330,0,1103572231,732354664,993455158,940756305,917376779,980792334,682261344,361639499,18820996,483511302,450488299,393068510,348075652,618481282,699673035,570859397,NA,234506293,323746270,505817474,296531778,394019801,52127821,272363965,132754803,264684848,236101387,386167420,843486,NA,82059210,106918356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-07,136686769529,3534.98,16191247024,9888381919,3860575905,1740842288,2911520839,2585068284,2436807070,955874241,0,1104373638,721417209,1004866554,949127589,913272792,973196410,684584015,362477372,18820996,485736262,450160871,347118595,348821707,634037458,725664435,572617120,NA,238536538,325230076,501167415,295373602,396635720,53713075,272923284,131162949,258681010,237142883,381929661,817133,NA,81700050,105988929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-08,136847419896,3055.9,16464729150,9974529031,3891948419,1760696830,2931804622,2603139258,2437963813,1061776776,0,1125717482,720652032,1009798192,940877036,913036741,983813078,680272345,361108320,20256154,480207234,454012573,404326997,351882638,641236530,752311274,577221982,NA,236563463,327407286,504440903,298014284,410845913,54364402,273855019,124298989,258701624,237146006,398663900,872482,NA,83296321,105276455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-09,133904005787,2880.46,16135631420,9758847242,3810511823,1724792159,2867412869,2522871267,2402814942,1029562424,0,1091975773,731861045,971820730,942128964,913094931,964836090,670640479,361318677,21760103,474025810,441882220,284917215,341932155,619772885,706522307,565546534,NA,250510156,318917495,499816341,291968446,393189415,53714339,270249023,123414056,253912705,238015462,382053069,927400,NA,83922857,102755357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-10,131696121855,2769.82,15924221614,9709071953,3782704326,1741822882,2848915169,2477084349,2326653545,980371614,0,1075080469,794729934,949093013,919609543,902817112,943760869,656953230,356373106,23358048,462399634,440290052,319375342,338776986,607764044,686204619,552521060,NA,242930847,312866226,506803670,288103914,377797102,52695905,269760521,117848800,249084008,239246078,346909845,1025675,NA,81359184,100668983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-11,130609895528,2332.48,15636405555,9611705134,3762750935,1710042827,2804621325,2435591047,2305761910,1040689360,0,1056722331,762317077,950360040,920735498,896758261,945493907,657040557,355447142,24580007,458025959,437462350,568795039,347641920,602715080,727362979,552242426,NA,252621849,317489127,489758490,285052455,376693215,51176718,267452542,116823561,249943222,234421881,335992671,1521412,NA,81824108,100153824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-12,131087151088,3174.43,15855473988,9522171540,3772777656,1681592902,2813611017,2451824283,2304769038,1168613654,0,1057309861,741674953,952124839,924956146,889884940,924336244,668429157,362341184,25472976,462055963,444807008,404063206,356813768,611747342,786418456,541204234,NA,257838050,318609386,493525148,289779260,379651217,53109070,267889467,124810288,248051546,235059360,346787488,1416757,NA,82837499,100856483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-13,131581377758,2898.91,15785338920,9560937204,3834519012,1687151015,2837399801,2480230194,2314190903,1167096419,0,1062704050,727058616,962105881,913112386,886292684,940063554,671357049,362851195,25472976,466985550,447311461,546457792,361040330,628843465,760233969,540348263,NA,269877551,323700071,510729428,289440540,391136278,52572611,266326829,128139288,265837097,229590737,325562346,1429114,NA,83954821,99448074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-14,128970221233,4262.56,15560820323,9413737187,3769578548,1680878468,2791200748,2439344380,2256062410,1111844946,0,1036297918,703740129,944448824,895389948,880998036,929705550,655656599,367668192,25472976,460001543,442700190,545180106,356036474,625432901,809375555,530009510,NA,261428865,317620054,508611804,286214029,376506356,50831723,265712614,144676419,255227196,230679119,304071976,1392291,NA,80850558,98196023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-15,129481424648,4812.29,15589117504,9467680410,3767572455,1689052393,2784724201,2430995703,2253796378,1108106235,0,1030780417,730394059,950315361,883861446,875206828,935432754,657605992,377873660,26224950,470140384,443056206,582526947,355128443,632257321,857024370,523613439,NA,267996021,318419594,493956809,263760961,381749403,51821759,263792777,145290842,261469315,230123465,310933054,1160149,NA,79944664,97228045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-16,125515586952,2611.45,14555616655,8974974229,3582271933,1618949418,2569728492,2252257533,2108889027,1104646482,0,973646579,693554053,888497640,858311304,867161097,899493259,625756900,381855924,26224950,427712733,428910253,720655121,350580218,592532816,777998924,485894145,NA,241194314,305562074,461630244,257501009,358198974,50623289,259756535,144099618,248237341,238839288,281735595,4731907,NA,77490356,92138207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-17,120234244809,4358.7,13357486656,7956063481,3223944929,1463765474,2360532950,2083465418,1926624068,1017781983,0,883474247,614723071,824492977,780188465,876950850,832037848,578158589,378785496,NA,381266341,402637425,685322968,343906697,556951504,691687130,443874924,0,225676017,279386773,415164245,242450991,334137270,46154578,247187445,139653757,219970777,240097423,257439649,4425212,NA,75540074,86301444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-18,131754969804,3112.11,14501554620,8496449615,3448296898,1559787127,2596036805,2326734947,2105229821,1107937773,0,922788952,658252398,893501578,832140473,877997188,891971388,649679438,412639770,NA,410325000,438001127,762146038,387704306,621082813,820891581,442539320,0,238969717,302409285,467953801,259140504,358206317,50879324,267456561,165658342,237654217,241649208,297702396,4503591,NA,84242807,94425471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-19,130445758713,2236.78,14092012421,8264443017,3410445083,1545533273,2541689077,2334660770,2091312286,1051017023,0,901740472,637172404,862099887,831035349,849210852,872088970,655722887,414426648,NA,401355359,436769052,694184918,395996895,611376701,817804301,456919243,0,234762748,290874781,481305322,252677738,348069575,49877471,260179866,199383495,237431535,239064294,282663252,4227753,NA,80571764,93193724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
