Date,MSW,glasso,equally.weighted,?=0,?=0.005,?=0.025,?=0.05,?=0.15,?=0.7,?=1,emp
01/21/2019,9.771432478,11.48159643,10.82667175,39.20472785,18.75672355,11.33049231,9.537150278,7.017851989,5.653812018,5.535534938,23.43260069
01/22/2019,9.750548193,11.56966712,10.9201848,39.20472785,18.90404833,11.41693632,9.607300978,7.06947194,5.695398746,5.576251676,23.41269073
01/23/2019,9.867093896,11.58742573,10.94460611,39.20472785,18.80296962,11.35762555,9.559166337,7.034052367,5.666863574,5.548313457,23.4259629
01/24/2019,9.810883883,11.60141161,10.94994385,39.20472785,18.88438245,11.40488797,9.596986371,7.061882001,5.689284041,5.570264891,23.40602807
01/25/2019,9.84608796,11.63388705,10.97635576,39.20472785,18.87869564,11.40145352,9.612359119,7.073193941,5.698397312,5.579187513,23.54825802
01/26/2019,9.82824973,11.67733075,11.01191151,39.20472785,18.89259522,11.40984792,9.632151334,7.087757918,5.71013053,5.590675273,23.71013438
01/27/2019,9.832252971,11.40397711,10.75357539,39.20472785,18.79677423,11.35197854,9.548387634,7.026120927,5.660473746,5.542057303,23.75722315
01/28/2019,9.746301401,10.75212424,10.14428724,39.20472785,18.20045854,10.99184425,9.208553465,6.776056093,5.459013304,5.34481139,23.20620053
01/29/2019,9.295785821,10.68596519,10.08514811,39.20472785,18.08466067,10.92191018,9.158032617,6.738880645,5.429063542,5.315488174,23.18653243
01/30/2019,9.228522508,11.00225189,10.37723986,39.20472785,18.28033112,11.04008187,9.300565665,6.843762691,5.513559963,5.398216939,23.17996074
01/31/2019,9.493145699,10.90563384,10.28488934,39.20472785,18.13300207,10.95110511,9.222763612,6.78651254,5.467437361,5.353059216,23.24518504
02/01/2019,9.551978205,11.00043017,10.37390402,39.20472785,18.28935589,11.03759415,9.334212059,6.868521178,5.533506213,5.417745916,23.42635876
02/02/2019,9.616849963,11.2589127,10.61799332,38.81462783,18.45962319,11.14676375,9.46442439,6.964337102,5.610698668,5.493323514,23.43163908
02/03/2019,9.695978092,11.05925165,10.43586463,38.81462783,18.16023089,10.9611997,9.296363697,6.840670699,5.511068953,5.395778041,23.34273279
02/04/2019,9.595337839,10.99462161,10.37404052,38.42452779,18.13361499,10.9461023,9.307355877,6.848759226,5.517585335,5.402158101,23.35795015
02/05/2019,9.615173928,11.05454821,10.42543857,38.42452779,18.17110291,10.96142188,9.329348271,6.864942191,5.530622863,5.414922885,23.7468634
02/06/2019,9.624151761,10.97853103,10.35045203,38.8107072,17.89658861,10.79702478,9.159112194,6.739675045,5.429703537,5.31611478,24.08333641
02/07/2019,9.418569331,10.92508677,10.30269513,38.8107072,17.82199932,10.75256171,9.135124398,6.722023776,5.415483095,5.302191828,23.89436134
02/08/2019,9.424794274,12.10675626,11.38948531,38.8107072,19.0476045,12.30886338,10.45732182,7.694954422,6.199307973,6.069619182,24.94312454
02/09/2019,10.17960628,12.20177573,11.46993938,38.8107072,19.06845165,12.45112485,10.57818382,7.78388997,6.270957371,6.139769683,25.14336728
02/10/2019,10.26253504,12.34469583,11.59810814,38.8107072,19.15783203,12.69077655,10.78178629,7.933709563,6.391656954,6.257944245,25.39993979
02/11/2019,10.32463173,11.99013139,11.26462058,38.8107072,18.9597442,12.22959996,10.38998147,7.645402452,6.159387279,6.030533624,25.31127996
02/12/2019,10.17242325,12.08744176,11.35588152,38.8107072,18.98380577,12.3159114,10.46330964,7.699360528,6.202857677,6.073094626,25.2769824
02/13/2019,10.21547124,11.93376341,11.21824738,38.8107072,18.88220205,12.07136162,10.25554589,7.546478876,6.079691197,5.952504775,24.99556727
02/14/2019,10.13150485,11.83119539,11.11855842,39.19688658,18.82749654,12.00169442,10.19635826,7.502926034,6.044603598,5.918151204,25.09356304
02/15/2019,10.05763518,11.94523901,11.22638146,38.80686459,18.81799215,12.08721546,10.26901493,7.556389989,6.087675916,5.960322454,25.30303731
02/16/2019,10.09926868,11.97854649,11.25751853,38.80686459,18.85788615,12.17225201,10.34125999,7.60955106,6.13050422,6.002254796,25.19566279
02/17/2019,10.15701679,12.16147012,11.426508,38.80686459,19.05257323,12.30595948,10.45485473,7.693139033,6.197845436,6.068187241,25.26458285
02/18/2019,10.39259863,13.17168629,12.37188628,39.19300573,20.11957655,13.16992661,11.18886095,8.233252887,6.632978893,6.494217757,25.87148284
02/19/2019,11.053829,13.32846231,12.51040964,39.19300573,20.25702143,13.23623551,11.24519544,8.274706269,6.666375099,6.526915319,26.53658044
02/20/2019,11.13423969,13.91351294,13.05268008,39.19300573,20.4870984,13.6300874,11.57980277,8.520924969,6.864736969,6.721127482,26.93766449
02/21/2019,11.41119494,13.41112811,12.59081091,38.80302235,20.25622579,13.33371357,11.32801052,8.33564522,6.715469519,6.57498269,26.29748792
02/22/2019,11.18344289,13.74113908,12.8964922,39.18912526,20.30135517,13.40109301,11.47510406,8.452695118,6.805046633,6.662685861,26.60208615
02/23/2019,11.33222371,14.1656983,13.29196435,39.18912526,20.87600619,13.85183298,12.00505628,8.809230399,7.055847256,6.908239764,27.01508653
02/24/2019,11.78669497,12.74237028,11.96482452,39.18912526,18.93044269,12.2680149,10.27401458,7.503852306,6.028904776,5.9027808,25.24039829
02/25/2019,10.58464311,12.97229175,12.1690334,39.57522814,20.03446606,12.91418315,10.59807401,7.732633099,6.231899512,6.101528909,25.80776123
02/26/2019,10.83786805,12.75708563,11.97912402,39.18532126,19.39661333,12.57896417,10.37539349,7.597834289,6.134035611,6.00571231,25.34889949
02/27/2019,10.74162309,12.80208256,12.01757213,39.18532126,19.4481481,12.59024804,10.42150382,7.623740984,6.146159546,6.017582613,25.46658005
02/28/2019,10.74888566,12.88967703,12.09517379,39.18532126,19.509381,12.65622095,10.53080973,7.725022292,6.234517968,6.104092588,25.69604767
03/01/2019,10.74809601,13.04896886,12.23984097,39.18532126,19.67530521,12.81989971,10.78930771,7.931079059,6.400817115,6.266912776,26.23244061
03/02/2019,10.78156981,13.12390907,12.30666783,39.18532126,19.76192062,13.01699274,11.10892556,8.182567354,6.603782004,6.465631664,26.64246622
03/03/2019,10.74961787,13.04359477,12.23349912,39.18532126,19.70806211,12.93405178,10.97873694,8.075033094,6.516995941,6.380661155,26.43125605
03/04/2019,10.69007593,12.70557243,11.91625118,39.18532126,19.11029224,12.45757827,10.49964997,7.742820555,6.248882145,6.118156268,26.05437088
03/05/2019,10.3791313,13.55346105,12.69854066,39.18532126,20.02793393,13.48217389,11.91985283,8.786521317,7.091206078,6.942858884,27.8250923
03/06/2019,10.86789172,13.70761233,12.83927808,39.18532126,20.14174456,13.80034072,12.45979767,9.214193308,7.436360902,7.28079311,28.44457095
03/07/2019,10.91373025,13.79668752,12.91734468,39.18532126,20.22787772,13.96737264,12.75471768,9.444213442,7.621999804,7.462548468,28.83169274
03/08/2019,10.93398871,13.57690772,12.71107806,39.18532126,20.18715438,13.83380523,12.5346022,9.282907761,7.499268184,7.346363493,28.42888028
03/09/2019,10.84923374,13.78401054,12.90960055,39.18532126,20.26077319,14.07343904,12.92644416,9.570110486,7.718007612,7.553547329,28.63136773
03/10/2019,11.09826209,13.99717805,13.13518427,39.18532126,20.2273048,13.96301292,12.74340475,9.435992625,7.616036176,7.457053496,28.5437928
03/11/2019,11.06805144,13.8304078,12.97549869,39.18532126,20.16114527,13.74607961,12.38611008,9.174154557,7.416795567,7.26843191,28.4487326
03/12/2019,10.88908612,13.98197878,13.10619455,39.18532126,20.22043808,13.93810489,12.6983644,9.403053455,7.591256272,7.43374122,28.92176662
03/13/2019,10.97283233,13.89657851,13.02947988,39.18532126,20.18034931,13.80684603,12.48255684,9.244895188,7.470880161,7.319766281,28.73605138
03/14/2019,10.93649366,13.95367278,13.0944325,39.18532126,20.20474429,13.88612518,12.61190553,9.33970747,7.543113559,7.388195056,28.74507386
03/15/2019,10.98235152,14.19856936,13.33663984,39.18532126,20.31052985,14.14517408,13.00122672,9.662987326,7.78240946,7.62257636,28.85287035
03/16/2019,11.17346474,14.65939105,13.76410283,39.18532126,21.15156418,14.69190231,13.51735983,10.01310375,8.029698944,7.864787077,29.96477275
03/17/2019,11.427664,14.48865253,13.61323681,39.18532126,20.57717667,14.3700022,13.31777375,9.894870102,7.928158081,7.765331634,29.15941129
03/18/2019,11.32680565,14.60360358,13.75435907,39.18532126,20.51544566,14.26632534,13.171052,9.784273339,7.855534434,7.694199513,29.09243623
03/19/2019,11.33512053,14.65366946,13.79831336,39.18532126,20.5324196,14.30432916,13.2413871,9.854498678,7.915821042,7.75324797,29.1100291
03/20/2019,11.40496885,14.59821472,13.74695061,39.18532126,20.41859335,14.32855577,13.24265159,9.821510479,7.866333339,7.704776632,28.96782728
03/21/2019,11.49899794,14.21286006,13.37244948,39.18532126,20.12610864,14.17184663,12.98969351,9.598559909,7.693382667,7.535377977,28.62109716
03/22/2019,11.28787793,14.33408403,13.47635174,39.44414509,20.36379319,14.20567317,12.98712854,9.557408707,7.660399391,7.503072102,28.68650744
03/23/2019,11.35766451,14.46653726,13.61182881,39.43397183,20.4362846,14.38279884,13.20511591,9.67415069,7.753969756,7.594720743,28.85133118
03/24/2019,11.43018349,14.56698035,13.67358235,40.08667319,20.49881058,14.05070683,13.04086671,9.585933652,7.683262542,7.525465696,28.1106372
03/25/2019,11.37590416,14.43013545,13.55251398,39.94802963,20.34570939,13.98900904,13.01848947,9.622820231,7.712827661,7.554423614,28.02458318
03/26/2019,11.28932758,14.41524835,13.54746712,39.7901158,20.2074363,14.01652532,13.16931079,9.808431831,7.861598006,7.700138552,27.99729945
03/27/2019,11.18404298,14.96414901,14.06437652,39.92877906,20.89145408,14.7833966,14.506577,11.08844203,8.887544436,8.705014361,28.95422524
03/28/2019,11.53067846,14.81745168,13.92721725,39.93813302,20.40942129,14.44151529,14.30284536,10.9534006,8.779306802,8.598999684,28.17524848
03/29/2019,11.46811891,14.80993718,13.92910295,39.18076747,20.48958441,14.73253443,14.58715621,11.17113145,8.953821183,8.769929934,27.85680558
03/30/2019,11.69370476,14.83880445,13.9454223,39.74237706,20.72177398,14.6749899,14.50031784,11.10462891,8.900518452,8.717721921,28.10705044
03/31/2019,11.68276911,14.8517558,13.95126851,40.07579479,20.54893484,14.62457392,14.4611047,11.07459872,8.876448823,8.694146627,27.93709822
04/01/2019,11.71449738,14.97901006,14.05536465,40.45624459,20.8640646,14.65434567,14.49744616,11.10242972,8.898755768,8.715995438,28.14463137
04/02/2019,11.83329188,17.20113683,16.11704873,42.02984775,23.87036554,16.87388059,16.65129223,12.75188745,10.22081966,10.01090713,30.10630569
04/03/2019,13.71888927,17.66799872,16.60058065,41.38429479,23.91639777,16.77802313,16.48374911,12.62357963,10.11797912,9.910178699,30.32299521
04/04/2019,13.92575714,17.35909736,16.27763656,41.64487125,23.59134845,16.4452331,16.12215213,12.34666154,9.896025322,9.692783329,30.05445641
04/05/2019,13.67099179,18.01935331,16.88409648,42.08323248,24.73669453,17.19802721,16.86015694,12.91995811,10.35901503,10.14626427,30.89089057
04/06/2019,14.14387519,18.0822285,16.95446536,41.79994981,24.67747818,17.31180187,16.97169639,12.97095148,10.38509344,10.17180709,30.32003069
04/07/2019,14.18823263,18.46243558,17.32380448,41.77907707,25.04398536,18.09388485,17.73841467,13.55662497,10.85387687,10.63096277,30.30874558
04/08/2019,14.54463343,18.70670506,17.95896598,41.05770354,24.97111911,18.56569991,18.20096051,13.9404105,11.17413455,10.94464308,29.1799404
04/09/2019,14.70419107,18.01289326,16.86109736,41.17016973,24.51631562,18.11986968,17.76388901,13.65214387,10.96303155,10.73787566,29.39540404
04/10/2019,14.39810861,18.57566395,17.77437293,40.90100007,24.79070035,18.26593067,17.9070805,13.81814189,11.12039682,10.892009,29.31013422
04/11/2019,14.73508643,17.13499958,16.0024536,40.1750474,23.29379098,16.94177564,16.60893966,12.81477756,10.31221448,10.1004249,28.37615073
04/12/2019,13.8141744,17.22043122,16.07425346,40.7795595,23.17032947,16.87718704,16.54561996,12.76592268,10.27290033,10.06191818,28.87937205
04/13/2019,13.87010395,17.20321209,16.05287358,41.00151028,23.19316027,16.846902,16.51592989,12.74301504,10.25446627,10.04386271,29.18659829
04/14/2019,13.82306516,17.58612712,16.3798594,41.7905277,23.71862513,17.20496165,16.86695514,13.01385174,10.47241201,10.25733233,29.98823673
04/15/2019,14.08255769,17.42620411,16.27028038,41.36095564,23.20686263,16.55777038,16.23247852,12.52431556,10.07847602,9.8714869,29.89366119
04/16/2019,13.7830306,17.76251642,16.55399812,42.01235505,23.70718588,17.16032144,16.82319193,12.98008584,10.44524016,10.23071853,30.34021028
04/17/2019,14.16666598,17.67295754,16.47595284,41.75682674,23.76845313,17.07771634,16.74220968,12.91760325,10.39495962,10.18147065,30.39649192
04/18/2019,14.1938503,18.06139104,16.7812131,43.50965094,24.7334377,17.7285272,17.38023479,13.4098773,10.7910988,10.56947403,32.82658523
04/19/2019,14.43119599,18.29071169,16.98117801,45.17358659,25.10306511,17.71252495,17.36454692,13.39777318,10.78135847,10.55993373,33.74452063
04/20/2019,14.42948079,18.21808099,16.91454936,45.45518734,24.97662123,17.69853673,17.35083351,13.38719248,10.77284404,10.55159417,33.62740526
04/21/2019,14.45431994,17.87691821,16.59708668,44.97516969,24.45527516,17.22672861,16.88829448,13.0303163,10.48566124,10.27030946,32.65948991
04/22/2019,14.28832738,17.91359334,16.62680229,44.81643735,24.54149106,17.36190993,17.02082004,13.1325676,10.56794416,10.35090248,32.55507233
04/23/2019,14.42521999,17.81198622,16.52429249,44.21343153,24.30101663,17.26933185,16.93006073,13.06254143,10.51159322,10.29570885,31.95246113
04/24/2019,14.62046076,17.19166671,15.96313433,44.34584458,23.4344312,16.50863534,16.18430877,12.48714976,10.04856822,9.842193344,30.40573446
04/25/2019,14.20675113,16.33737826,15.20981805,43.20010034,21.97296282,15.44113393,15.13777936,11.67969053,9.398795514,9.205765498,28.87881482
04/26/2019,13.52207179,16.56586297,15.41542753,43.47694389,22.32033911,15.772275,15.49983316,11.95903642,9.6235887,9.42594194,29.53951582
04/27/2019,13.73280857,16.51234177,15.36575748,43.24307418,22.43302974,15.80946104,15.52639014,11.97952669,9.640077483,9.44209208,29.12756773
04/28/2019,13.73666088,16.44904818,15.29906496,43.48869087,22.36149407,15.69618363,15.49995035,11.95912684,9.623661459,9.426013204,28.75592376
04/29/2019,13.65212795,16.12039923,14.98173223,43.29308263,21.88610389,15.29760289,15.0396969,11.60401413,9.337897745,9.146118432,27.94939147
04/30/2019,13.42137546,16.75936289,15.58576307,43.81534634,22.81366207,16.17544199,15.87895313,12.25154985,9.858977981,9.656496857,29.59686515
05/01/2019,13.81821426,16.88292551,15.71794723,43.39729494,22.62369566,16.0277905,15.72710935,12.13439342,9.764700707,9.564155825,29.34149643
05/02/2019,13.89178752,17.05598971,15.86975368,44.11468446,23.05238277,16.10758597,15.79861168,12.18956168,9.80909531,9.607638664,29.90446826
05/03/2019,14.09384366,17.56689531,16.35084784,44.18640138,23.74907626,16.88848034,16.56176199,12.77837721,10.28292265,10.07173466,30.38471174
05/04/2019,14.73208695,17.22898269,16.01947076,43.78981486,23.12958266,16.47912071,16.15155742,12.46188016,10.02823345,9.822276205,30.17466242
05/05/2019,14.8191966,17.16927822,15.96449865,43.85405921,23.08707291,16.33815957,16.02320402,12.36284794,9.948540964,9.744220419,30.0184637
05/06/2019,14.70921928,17.11075758,15.90947848,43.14151301,23.9698182,16.77997166,16.45271656,12.69424222,10.21521816,10.00542066,29.83359506
05/07/2019,14.75181101,16.91470812,15.73093554,42.4908717,23.37143774,16.58964815,16.26707879,12.55101172,10.09995875,9.892528429,28.93261323
05/08/2019,15.01811246,17.05525025,15.84894583,42.76118408,23.47792789,16.690704,16.37182537,12.63182989,10.16499417,9.956228161,29.59332094
05/09/2019,15.1357828,16.81847573,15.63200259,41.43624785,22.99067068,16.57713653,16.25510512,12.54177333,10.0925245,9.885246857,28.59187554
05/10/2019,15.543545,17.13671548,15.91485791,42.44131279,23.38732333,16.72855056,16.24431508,12.48994774,10.05081979,9.844398672,29.41345361
05/11/2019,15.92071714,18.79698198,17.46291383,44.89497823,24.43221373,18.67150298,18.36131778,14.1803541,11.41111129,11.17675286,31.14425482
05/12/2019,18.15394428,18.18614055,16.89394841,44.07986404,24.0283049,18.10668755,17.69110225,13.63136861,10.96933568,10.74405032,30.56470205
05/13/2019,17.16626361,19.33711364,17.95004904,47.47023735,25.31466402,19.43789304,18.65459705,14.28179581,11.49274272,11.25670777,32.80287629
05/14/2019,18.89089922,20.43189723,18.94422268,47.56750602,25.46550242,20.4938772,20.03372572,15.43675744,12.42215503,12.16703205,32.82283593
05/15/2019,19.86140995,22.63957926,21.18662543,49.28863782,26.68161434,22.27354295,21.50449247,16.49667976,13.275088,13.0024477,35.32314163
05/16/2019,20.78216565,21.55620628,19.97200103,48.16317125,26.31141331,22.18092682,21.5300574,16.54751702,13.3159974,13.04251691,34.44447518
05/17/2019,20.24627405,20.3190474,18.83603669,46.42168309,25.37424034,21.20126766,20.57914503,15.81865417,12.73450967,12.47297163,34.28673059
05/18/2019,18.79389384,20.22528938,18.75641641,47.37757402,25.40633405,20.85804483,20.24599361,15.56326555,12.53067967,12.27332783,34.39340583
05/19/2019,18.52588596,22.05232168,20.43614194,50.49788431,26.82471306,22.23969723,21.58710328,16.5630872,13.25677353,12.98450936,35.27771463
05/20/2019,20.58511289,21.38125479,19.82130487,49.71069245,26.20325046,21.59130563,20.95773786,16.09649088,12.92441843,12.65898009,34.90364136
05/21/2019,20.00608744,21.65778262,20.07394358,50.91394631,26.61550953,21.67622705,21.04016738,16.14506783,12.92614544,12.66067163,35.32784247
05/22/2019,20.06294136,20.80964941,19.29038453,49.73432681,25.99778667,21.10165367,20.48245408,15.73287727,12.63591672,12.37640356,34.91727173
05/23/2019,19.23072521,21.06229347,19.51917092,50.31766725,26.13735962,21.24434477,20.6209581,15.83897503,12.72039765,12.45914944,34.96814175
05/24/2019,19.64031081,21.64161905,20.05813495,51.60329044,27.70862005,23.40354052,22.91127357,17.6369028,14.16432671,13.87342345,35.04173475
05/25/2019,19.92026139,21.80240581,20.20351415,52.27450835,28.18082571,23.97666213,23.52440311,18.11927695,14.55172495,14.25286541,35.08217164
05/26/2019,20.04536584,23.42628091,21.97087017,52.97820336,29.94501522,26.74962756,25.612434,19.60119614,15.74186518,15.41856285,35.57485444
05/27/2019,21.40656345,24.16308764,22.65899785,52.72705786,30.73466998,28.1299636,27.05672841,20.73085198,16.64910011,16.30716523,35.28467692
05/28/2019,22.1117708,24.07721383,22.57229689,52.44547719,30.38317244,27.45960274,26.35211232,20.17908829,16.20597462,15.87314053,35.25408595
05/29/2019,21.94799125,24.13948598,22.64321357,52.54581713,30.4579865,27.49167078,26.38574267,20.2054077,16.22711193,15.89384373,35.24256583
05/30/2019,21.77143971,23.19932469,21.77123007,51.31726377,29.39537912,26.11035513,24.93697445,19.07155691,15.31650801,15.00194155,35.11484774
05/31/2019,20.84730188,24.04346266,22.54826892,52.21635992,31.18805299,28.14289011,26.51926332,19.70205348,15.73016292,15.40710093,35.81712117
06/01/2019,21.65410565,23.72306405,22.24560265,52.31826579,30.17366241,26.87680846,25.53830358,19.43512153,15.59047774,15.27028457,35.91573113
06/02/2019,21.4382867,23.98183053,22.4787232,52.86637542,30.32577822,26.97634916,25.60526559,19.59939286,15.74035462,15.41708331,36.16607986
06/03/2019,21.90100223,22.51086399,21.12304526,50.37355257,28.27773663,24.91903124,24.02300007,18.83925331,15.20201273,14.88979775,34.22318675
06/04/2019,20.40398421,21.54296952,20.24541027,47.95254727,27.0317902,23.76646179,23.12982082,18.29909169,14.79189569,14.48810359,32.21638343
06/05/2019,19.13042922,21.9743995,20.63346082,49.31921607,27.58416484,24.10029091,23.39011498,18.47030916,14.92470966,14.61818986,33.65698636
06/06/2019,19.51749024,22.18124037,20.82706728,49.42185852,27.91863131,24.37918989,23.57566569,19.04138664,15.45447979,15.1370797,34.42865675
06/07/2019,19.65364013,22.59312306,21.19949258,50.11881041,28.87571883,25.32820013,24.26771226,19.57098159,15.88431269,15.55808481,34.83220827
06/08/2019,20.10004463,22.36805651,20.99295346,50.02022357,28.97001402,25.50814604,24.39772509,19.67032611,15.96494326,15.63705941,34.48124072
06/09/2019,19.75688442,21.45878391,20.15482306,48.61013734,28.27200713,24.9778343,24.01523392,19.37814136,15.72779859,15.40478515,34.36599469
06/10/2019,18.96036895,22.52373401,21.13160504,50.22514044,30.31641734,27.00533528,25.48521872,20.50200093,16.63995196,16.29820496,34.80876729
06/11/2019,19.79597025,22.49702864,21.10552999,50.16957987,31.17717694,28.01265116,26.20206196,21.04839502,17.08341947,16.73256465,34.77758402
06/12/2019,19.55632711,22.99199023,21.54724592,51.71929451,31.27786957,27.95699705,26.16280667,21.01851674,17.05916949,16.70881271,34.55828083
06/13/2019,20.16690079,23.01994079,21.57821643,52.13246285,30.74787429,27.31740649,25.71145445,20.67495307,16.78032437,16.43569444,34.59354949
06/14/2019,20.32008429,23.24187145,21.77227107,52.28597638,30.94527723,27.58711437,25.87124123,20.7609341,16.85010879,16.50404564,33.12971182
06/15/2019,21.28842173,23.57370796,22.07529619,52.4396561,31.57598833,28.33315265,26.33972533,21.01250963,17.05429397,16.70403732,33.22613986
06/16/2019,21.58828116,23.66092307,22.15859807,52.32291426,31.40379718,28.2719172,26.24630789,20.96263972,17.01381827,16.66439289,32.83464604
06/17/2019,22.04852992,24.23064718,22.68314331,53.63501295,31.27044499,28.04693624,25.9959438,20.82882814,16.90521334,16.55801847,33.81809944
06/18/2019,22.70609203,23.57592783,22.06915539,53.18717898,31.16886042,27.93907746,26.06304649,20.86480664,16.93441442,16.58661983,34.16672588
06/19/2019,22.09601625,23.89318608,22.34754296,54.18049728,31.51120855,28.14176404,26.19652979,20.93631553,16.99245288,16.6434663,34.9575194
06/20/2019,22.49486182,23.98392003,22.41717836,55.29603964,31.40551549,27.99754446,26.09230084,20.88057274,16.94721059,16.59915319,35.94315182
06/21/2019,23.01352043,24.90383411,23.24219676,57.44144565,32.23905343,28.81846773,27.01746411,22.0361395,17.88509834,17.51777884,37.49648783
06/22/2019,24.29422659,25.64681739,23.9231549,58.03126533,31.82305095,28.27573705,26.45899597,21.44939478,17.40888121,17.05134214,36.94290882
06/23/2019,25.72038818,25.37268772,23.66753785,58.08156353,31.43359801,28.0078174,26.15582517,21.06579736,17.09754366,16.74639876,36.20852652
06/24/2019,25.90228552,25.48826305,23.76714964,58.52447472,31.49937501,28.12723187,26.29068093,21.23531917,17.23513193,16.88116128,36.33274196
06/25/2019,26.25946039,25.61906945,23.86964621,59.48773617,31.01550013,27.55086795,25.63921005,20.41402528,16.56854865,16.22826811,35.42243662
06/26/2019,27.63958774,25.81003564,24.0091888,61.63545816,30.74449463,27.42466197,25.49718247,20.23752584,16.42529717,16.08795869,34.92060458
06/27/2019,29.80756406,22.88788265,21.34579466,56.91535999,29.35147753,26.5076933,24.52042445,19.14270918,15.53671577,15.21762674,32.57349696
06/28/2019,25.43965777,24.08628318,22.43281728,60.21154556,31.72330062,29.26209841,27.06833315,21.13182137,17.15113045,16.798885,33.53865917
06/29/2019,27.63451975,24.43542981,22.76138062,59.16942901,30.79071725,28.18606212,26.07296678,20.35475453,16.52044299,16.18115043,33.60377228
06/30/2019,27.16052756,22.57088006,21.05914566,55.77935665,28.55292881,25.3567083,23.45572823,18.31151761,14.86209929,14.55686536,32.18993176
07/01/2019,24.60356352,22.82511859,21.30219966,55.34872062,28.10076457,24.80209273,22.94269192,17.91099825,14.53702745,14.23846977,32.62835498
07/02/2019,24.26843401,22.6645051,21.14558102,55.86292828,28.59457696,25.30905876,23.41165095,18.27710718,14.83417089,14.52951055,32.47057548
07/03/2019,24.39000287,23.31095212,21.7141864,58.80778497,30.78421808,27.88988049,25.79898974,20.14086497,16.34684471,16.01111747,33.07040352
07/04/2019,26.56781545,22.28940353,20.7797023,56.68445999,29.1793225,26.09425943,24.13798551,18.84414513,15.29439349,14.98028122,32.2969391
07/05/2019,24.93973571,22.18638074,20.68372491,56.3869324,28.93127139,25.65612542,23.7935828,18.76540065,15.27268779,14.9590213,32.50336576
07/06/2019,24.49113888,22.4886915,20.98044984,56.57473895,29.16728368,26.08306768,24.13562739,18.86511541,15.31599025,15.00143443,32.38135301
07/07/2019,25.0970764,22.9869696,21.42283652,57.50653299,29.67652568,26.70663632,24.74623858,19.4474375,15.81208593,15.48734143,32.75663089
07/08/2019,25.50736065,23.40190473,21.789518,59.23551728,30.7717675,28.23260976,25.97899177,19.84660893,16.00996696,15.68115843,32.90815121
07/09/2019,26.97042932,23.18716228,21.5921849,59.59531391,31.05325139,28.68200304,26.28858431,19.76553915,15.87449913,15.5484728,32.85152791
07/10/2019,27.35721893,21.78305076,20.2970098,58.15909224,30.13154955,27.28648324,24.79306988,17.99015894,14.305628,14.01182274,32.02117501
07/11/2019,26.34633138,19.68885055,18.04153485,56.0014638,28.831781,25.15092849,22.71048935,16.06637199,12.68610215,12.42555829,30.93301564
07/12/2019,24.40930586,20.45496357,18.7257353,57.67299009,29.68459658,26.04855905,23.45138289,16.53819388,13.0586555,12.79046023,31.59525941
07/13/2019,25.3035144,20.02532942,18.35052032,56.29404437,28.84514154,25.27529387,22.88490499,16.23583227,12.81990899,12.55661704,30.89223281
07/14/2019,24.47006084,17.94165685,16.45723088,54.07577089,27.11841097,22.3261196,19.99938509,14.02650126,11.07540819,10.84794434,28.97424098
07/15/2019,21.73283355,18.43039923,16.90380603,55.65984518,28.17785924,23.58478582,21.06095669,14.72193202,11.62452442,11.38578296,30.34088795
07/16/2019,22.96583248,16.52052917,15.18962385,52.10632513,25.90269757,20.14340391,17.87623568,12.41291573,9.801311528,9.600014743,28.87179269
07/17/2019,19.92794583,17.47874483,16.05261078,53.37814819,26.63274201,20.73969194,18.50756451,12.92662754,10.2069414,9.997313898,29.57835718
07/18/2019,20.35175958,18.40900633,16.8883887,55.21562579,27.89685932,22.54274827,19.98633713,13.86288346,10.94621461,10.7214041,30.29695634
07/19/2019,22.23344855,18.41381157,16.90590961,54.65045558,27.6089415,22.20480504,19.67217103,13.6449722,10.77415059,10.55287389,29.863136
07/20/2019,21.91824757,18.97075158,17.40490666,55.46734794,28.13964589,23.1719181,20.66904358,14.33642095,11.32012261,11.08763287,30.25426209
07/21/2019,22.36390729,18.82862604,17.28261433,54.82441421,27.85944722,23.0182926,20.59472214,14.28487026,11.27941788,11.04776413,29.95448017
07/22/2019,22.19034751,18.21836947,16.71431934,54.46115085,27.48376885,22.19034223,19.77483706,13.7161832,10.83037922,10.60794771,29.62252667
07/23/2019,21.58329053,17.72913004,16.28124681,53.36489573,26.81102999,21.79061913,19.58805119,13.58662516,10.72807942,10.50774892,29.00879359
07/24/2019,20.73458231,18.07615306,16.59701393,53.57782296,27.14013631,22.7982358,20.85471467,14.46520577,11.42181186,11.18723366,29.52268793
07/25/2019,20.65561214,18.08348507,16.60234508,53.71793688,27.21634406,22.86261277,20.86278987,14.47080688,11.42623452,11.19156549,29.45327088
07/26/2019,20.78344674,18.24478559,16.75047811,53.68928501,27.3142728,22.92946196,21.00455362,14.56913676,11.50387638,11.26761276,29.578542
07/27/2019,20.76775896,17.58992811,16.16706022,52.89737307,26.60678072,21.57259609,19.53307437,13.54849225,10.69796945,10.47825734,28.80697333
07/28/2019,19.84383351,17.6877105,16.25073233,53.39312676,26.81042223,21.62280941,19.50775458,13.53092999,10.68410219,10.46467488,28.93673045
07/29/2019,20.09524618,17.62433625,16.19485119,53.3264452,26.78521731,21.51896913,19.38824389,13.44803522,10.61864799,10.40056496,28.58145713
07/30/2019,19.96477489,17.66379267,16.23257985,53.36803666,26.85707983,21.62394489,19.43652959,13.48152705,10.64509333,10.42646718,28.52671984
